Rotary encoder SYNC DATA
Neuropixel setup
Samping rate: 50 sps
20-23-22_01-13-2023
timestamp_sys,timestamp
2023-01-13_20:24:42.996321,80452
2023-01-13_20:24:43.107812,80562
2023-01-13_20:24:43.216305,80672
2023-01-13_20:24:43.327447,80782
2023-01-13_20:24:43.436655,80892
2023-01-13_20:24:43.547493,81002
2023-01-13_20:24:43.656791,81112
2023-01-13_20:24:43.767337,81222
2023-01-13_20:24:43.876979,81333
2023-01-13_20:24:43.987704,81443
2023-01-13_20:24:44.097324,81553
2023-01-13_20:24:44.207664,81663
2023-01-13_20:24:44.317797,81773
2023-01-13_20:24:44.427794,81883
2023-01-13_20:24:44.537536,81993
2023-01-13_20:24:44.648424,82103
2023-01-13_20:24:44.757651,82213
2023-01-13_20:24:44.868655,82323
2023-01-13_20:24:44.977678,82433
2023-01-13_20:24:45.088900,82543
2023-01-13_20:24:45.198161,82653
2023-01-13_20:24:45.308792,82763
2023-01-13_20:24:45.418254,82874
2023-01-13_20:24:45.528785,82984
2023-01-13_20:24:45.638621,83094
2023-01-13_20:24:45.748693,83204
2023-01-13_20:24:45.858747,83314
2023-01-13_20:24:45.969544,83424
2023-01-13_20:24:46.078005,83534
2023-01-13_20:24:46.189410,83644
2023-01-13_20:24:46.298694,83754
2023-01-13_20:24:46.408634,83864
2023-01-13_20:24:46.518709,83974
2023-01-13_20:24:46.628572,84084
2023-01-13_20:24:46.738615,84194
2023-01-13_20:24:46.849430,84304
2023-01-13_20:24:46.959204,84415
2023-01-13_20:24:47.069720,84525
2023-01-13_20:24:47.178671,84635
2023-01-13_20:24:47.289667,84745
2023-01-13_20:24:47.399674,84855
2023-01-13_20:24:47.509755,84965
2023-01-13_20:24:47.619643,85075
2023-01-13_20:24:47.729744,85185
2023-01-13_20:24:47.839650,85295
2023-01-13_20:24:47.949521,85405
2023-01-13_20:24:48.061994,85515
2023-01-13_20:24:48.169665,85625
2023-01-13_20:24:48.279830,85735
2023-01-13_20:24:48.389683,85845
2023-01-13_20:24:48.499807,85956
2023-01-13_20:24:48.610058,86066
2023-01-13_20:24:48.720393,86176
2023-01-13_20:24:48.829957,86286
2023-01-13_20:24:48.940464,86396
2023-01-13_20:24:49.050312,86506
2023-01-13_20:24:49.160827,86616
2023-01-13_20:24:49.270274,86726
2023-01-13_20:24:49.380626,86836
2023-01-13_20:24:49.491300,86946
2023-01-13_20:24:49.600562,87056
2023-01-13_20:24:49.710594,87166
2023-01-13_20:24:49.821045,87276
2023-01-13_20:24:49.931473,87386
2023-01-13_20:24:50.040906,87496
2023-01-13_20:24:50.151445,87607
2023-01-13_20:24:50.261428,87717
2023-01-13_20:24:50.371094,87827
2023-01-13_20:24:50.481071,87937
2023-01-13_20:24:50.591254,88047
2023-01-13_20:24:50.701768,88157
2023-01-13_20:24:50.811380,88267
2023-01-13_20:24:50.921968,88377
2023-01-13_20:24:51.031636,88487
2023-01-13_20:24:51.141580,88597
2023-01-13_20:24:51.252093,88707
2023-01-13_20:24:51.361628,88817
2023-01-13_20:24:51.472190,88927
2023-01-13_20:24:51.581685,89037
2023-01-13_20:24:51.691701,89147
2023-01-13_20:24:51.802450,89258
2023-01-13_20:24:51.912176,89368
2023-01-13_20:24:52.021970,89478
2023-01-13_20:24:52.132869,89588
2023-01-13_20:24:52.242258,89698
2023-01-13_20:24:52.352124,89808
2023-01-13_20:24:52.462924,89918
2023-01-13_20:24:52.572476,90028
2023-01-13_20:24:52.682677,90138
2023-01-13_20:24:52.793024,90248
2023-01-13_20:24:52.902615,90358
2023-01-13_20:24:53.013130,90468
2023-01-13_20:24:53.123163,90578
2023-01-13_20:24:53.233433,90688
2023-01-13_20:24:53.342921,90799
2023-01-13_20:24:53.453492,90909
2023-01-13_20:24:53.563668,91019
2023-01-13_20:24:53.673418,91129
2023-01-13_20:24:53.783396,91239
2023-01-13_20:24:53.893893,91349
2023-01-13_20:24:54.003869,91459
2023-01-13_20:24:54.113669,91569
2023-01-13_20:24:54.223333,91679
2023-01-13_20:24:54.334235,91789
