Rotary encoder POSITION DATA
Neuropixel setup
Samping rate: 50 sps
20-23-22_01-13-2023
timestamp_sys,timestamp,position,interrupt,position_at_interrupt
2023-01-13_20:24:06.168256, 43620, 416194, 0, 365538
2023-01-13_20:24:06.188366, 43640, 416194, 0, 365538
2023-01-13_20:24:06.208045, 43660, 416194, 0, 365538
2023-01-13_20:24:06.228011, 43680, 416194, 0, 365538
2023-01-13_20:24:06.247921, 43700, 416194, 0, 365538
2023-01-13_20:24:06.268430, 43720, 416194, 0, 365538
2023-01-13_20:24:06.288342, 43740, 416194, 0, 365538
2023-01-13_20:24:06.308258, 43760, 416194, 0, 365538
2023-01-13_20:24:06.328172, 43780, 416194, 0, 365538
2023-01-13_20:24:06.347893, 43800, 416194, 0, 365538
2023-01-13_20:24:06.367805, 43820, 416194, 0, 365538
2023-01-13_20:24:06.388713, 43840, 416194, 0, 365538
2023-01-13_20:24:06.408435, 43860, 416194, 0, 365538
2023-01-13_20:24:06.428636, 43880, 416194, 0, 365538
2023-01-13_20:24:06.448549, 43900, 416194, 0, 365538
2023-01-13_20:24:06.468338, 43920, 416194, 0, 365538
2023-01-13_20:24:06.488252, 43940, 416194, 0, 365538
2023-01-13_20:24:06.508177, 43960, 416194, 0, 365538
2023-01-13_20:24:06.528753, 43980, 416194, 0, 365538
2023-01-13_20:24:06.548667, 44000, 416194, 0, 365538
2023-01-13_20:24:06.568069, 44020, 416194, 0, 365538
2023-01-13_20:24:06.588588, 44040, 416194, 0, 365538
2023-01-13_20:24:06.608501, 44060, 416194, 0, 365538
2023-01-13_20:24:06.628080, 44080, 416194, 0, 365538
2023-01-13_20:24:06.648045, 44100, 416194, 0, 365538
2023-01-13_20:24:06.668006, 44120, 416194, 0, 365538
2023-01-13_20:24:06.688913, 44140, 416194, 0, 365538
2023-01-13_20:24:06.707831, 44160, 416194, 0, 365538
2023-01-13_20:24:06.728741, 44180, 416194, 0, 365538
2023-01-13_20:24:06.748651, 44200, 416194, 0, 365538
2023-01-13_20:24:06.768413, 44220, 416194, 0, 365538
2023-01-13_20:24:06.788326, 44240, 416194, 0, 365538
2023-01-13_20:24:06.808239, 44260, 416194, 0, 365538
2023-01-13_20:24:06.828151, 44280, 416194, 0, 365538
2023-01-13_20:24:06.848077, 44300, 416194, 0, 365538
2023-01-13_20:24:06.867989, 44320, 416194, 0, 365538
2023-01-13_20:24:06.887902, 44340, 416194, 0, 365538
2023-01-13_20:24:06.907814, 44360, 416194, 0, 365538
2023-01-13_20:24:06.928722, 44380, 416194, 0, 365538
2023-01-13_20:24:06.948635, 44400, 416194, 0, 365538
2023-01-13_20:24:06.968611, 44420, 416194, 0, 365538
2023-01-13_20:24:06.988524, 44440, 416194, 0, 365538
2023-01-13_20:24:07.008484, 44460, 416194, 0, 365538
2023-01-13_20:24:07.028396, 44480, 416194, 0, 365538
2023-01-13_20:24:07.048311, 44500, 416194, 0, 365538
2023-01-13_20:24:07.068221, 44520, 416194, 0, 365538
2023-01-13_20:24:07.088304, 44540, 416194, 0, 365538
2023-01-13_20:24:07.108215, 44560, 416194, 0, 365538
2023-01-13_20:24:07.128129, 44580, 416194, 0, 365538
2023-01-13_20:24:07.148041, 44600, 416194, 0, 365538
2023-01-13_20:24:07.168031, 44620, 416194, 0, 365538
2023-01-13_20:24:07.187943, 44640, 416194, 0, 365538
2023-01-13_20:24:07.207973, 44660, 416194, 0, 365538
2023-01-13_20:24:07.227884, 44680, 416194, 0, 365538
2023-01-13_20:24:07.248306, 44700, 416194, 0, 365538
2023-01-13_20:24:07.268217, 44720, 416194, 0, 365538
2023-01-13_20:24:07.288070, 44740, 416194, 0, 365538
2023-01-13_20:24:07.309075, 44760, 416194, 0, 365538
2023-01-13_20:24:07.327993, 44780, 416194, 0, 365538
2023-01-13_20:24:07.347905, 44800, 416194, 0, 365538
2023-01-13_20:24:07.367818, 44820, 416194, 0, 365538
2023-01-13_20:24:07.388725, 44840, 416194, 0, 365538
2023-01-13_20:24:07.408639, 44860, 416194, 0, 365538
2023-01-13_20:24:07.428719, 44880, 416194, 0, 365538
2023-01-13_20:24:07.443655, 44900, 416194, 0, 365538
2023-01-13_20:24:07.468406, 44920, 416194, 0, 365538
2023-01-13_20:24:07.489316, 44940, 416194, 0, 365538
2023-01-13_20:24:07.508267, 44960, 416194, 0, 365538
2023-01-13_20:24:07.528318, 44980, 416194, 0, 365538
2023-01-13_20:24:07.548240, 45000, 416194, 0, 365538
2023-01-13_20:24:07.568208, 45020, 416194, 0, 365538
2023-01-13_20:24:07.588119, 45040, 416194, 0, 365538
2023-01-13_20:24:07.608031, 45060, 416194, 0, 365538
2023-01-13_20:24:07.627944, 45080, 416194, 0, 365538
2023-01-13_20:24:07.647856, 45100, 416194, 0, 365538
2023-01-13_20:24:07.663786, 45120, 416194, 0, 365538
2023-01-13_20:24:07.688733, 45140, 416194, 0, 365538
2023-01-13_20:24:07.708490, 45160, 416194, 0, 365538
2023-01-13_20:24:07.728403, 45180, 416194, 0, 365538
2023-01-13_20:24:07.748311, 45200, 416194, 0, 365538
2023-01-13_20:24:07.768223, 45220, 416194, 0, 365538
2023-01-13_20:24:07.788193, 45240, 416194, 0, 365538
2023-01-13_20:24:07.809103, 45260, 416194, 0, 365538
2023-01-13_20:24:07.827961, 45280, 416194, 0, 365538
2023-01-13_20:24:07.848280, 45300, 416194, 0, 365538
2023-01-13_20:24:07.868541, 45320, 416194, 0, 365538
2023-01-13_20:24:07.884470, 45340, 416194, 0, 365538
2023-01-13_20:24:07.907918, 45360, 416194, 0, 365538
2023-01-13_20:24:07.927831, 45380, 416194, 0, 365538
2023-01-13_20:24:07.948738, 45400, 416194, 0, 365538
2023-01-13_20:24:07.967987, 45420, 416194, 0, 365538
2023-01-13_20:24:07.988044, 45440, 416194, 0, 365538
2023-01-13_20:24:08.008748, 45460, 416194, 0, 365538
2023-01-13_20:24:08.028660, 45480, 416194, 0, 365538
2023-01-13_20:24:08.048573, 45500, 416194, 0, 365538
2023-01-13_20:24:08.068617, 45520, 416194, 0, 365538
2023-01-13_20:24:08.088529, 45540, 416194, 0, 365538
2023-01-13_20:24:08.104459, 45560, 416194, 0, 365538
2023-01-13_20:24:08.128356, 45580, 416194, 0, 365538
2023-01-13_20:24:08.148435, 45600, 416194, 0, 365538
2023-01-13_20:24:08.169346, 45620, 416194, 0, 365538
2023-01-13_20:24:08.188094, 45640, 416194, 0, 365538
2023-01-13_20:24:08.208103, 45660, 416194, 0, 365538
2023-01-13_20:24:08.228015, 45680, 416194, 0, 365538
2023-01-13_20:24:08.247847, 45700, 416194, 0, 365538
2023-01-13_20:24:08.268752, 45720, 416194, 0, 365538
2023-01-13_20:24:08.288163, 45740, 416194, 0, 365538
2023-01-13_20:24:08.308074, 45760, 416194, 0, 365538
2023-01-13_20:24:08.324260, 45780, 416194, 0, 365538
2023-01-13_20:24:08.348047, 45800, 416194, 0, 365538
2023-01-13_20:24:08.368545, 45820, 416194, 0, 365538
2023-01-13_20:24:08.388456, 45840, 416194, 0, 365538
2023-01-13_20:24:08.408369, 45860, 416194, 0, 365538
2023-01-13_20:24:08.428341, 45880, 416194, 0, 365538
2023-01-13_20:24:08.448253, 45900, 416194, 0, 365538
2023-01-13_20:24:08.468316, 45920, 416194, 0, 365538
2023-01-13_20:24:08.488596, 45940, 416194, 0, 365538
2023-01-13_20:24:08.508636, 45960, 416194, 0, 365538
2023-01-13_20:24:08.528548, 45980, 416194, 0, 365538
2023-01-13_20:24:08.545172, 46000, 416194, 0, 365538
2023-01-13_20:24:08.568570, 46020, 416194, 0, 365538
2023-01-13_20:24:08.588558, 46040, 416194, 0, 365538
2023-01-13_20:24:08.608607, 46060, 416194, 0, 365538
2023-01-13_20:24:08.627915, 46080, 416194, 0, 365538
2023-01-13_20:24:08.648825, 46100, 416194, 0, 365538
2023-01-13_20:24:08.668409, 46120, 416194, 0, 365538
2023-01-13_20:24:08.688625, 46140, 416194, 0, 365538
2023-01-13_20:24:08.708120, 46160, 416194, 0, 365538
2023-01-13_20:24:08.728537, 46180, 416194, 0, 365538
2023-01-13_20:24:08.748447, 46200, 416194, 0, 365538
2023-01-13_20:24:08.765373, 46220, 416194, 0, 365538
2023-01-13_20:24:08.787848, 46240, 416194, 0, 365538
2023-01-13_20:24:08.808518, 46260, 416194, 0, 365538
2023-01-13_20:24:08.828428, 46280, 416194, 0, 365538
2023-01-13_20:24:08.848390, 46300, 416194, 0, 365538
2023-01-13_20:24:08.868303, 46320, 416194, 0, 365538
2023-01-13_20:24:08.888215, 46340, 416194, 0, 365538
2023-01-13_20:24:08.908279, 46360, 416194, 0, 365538
2023-01-13_20:24:08.928192, 46380, 416194, 0, 365538
2023-01-13_20:24:08.948104, 46400, 416194, 0, 365538
2023-01-13_20:24:08.968092, 46420, 416194, 0, 365538
2023-01-13_20:24:08.984692, 46440, 416194, 0, 365538
2023-01-13_20:24:09.008297, 46460, 416194, 0, 365538
2023-01-13_20:24:09.029273, 46480, 416194, 0, 365538
2023-01-13_20:24:09.048193, 46500, 416194, 0, 365538
2023-01-13_20:24:09.068107, 46520, 416194, 0, 365538
2023-01-13_20:24:09.088367, 46540, 416194, 0, 365538
2023-01-13_20:24:09.108391, 46560, 416194, 0, 365538
2023-01-13_20:24:09.128282, 46580, 416194, 0, 365538
2023-01-13_20:24:09.148194, 46600, 416194, 0, 365538
2023-01-13_20:24:09.168254, 46620, 416194, 0, 365538
2023-01-13_20:24:09.188463, 46640, 416194, 0, 365538
2023-01-13_20:24:09.204380, 46660, 416194, 0, 365538
2023-01-13_20:24:09.227898, 46680, 416194, 0, 365538
2023-01-13_20:24:09.248819, 46700, 416194, 0, 365538
2023-01-13_20:24:09.268733, 46720, 416194, 0, 365538
2023-01-13_20:24:09.288139, 46740, 416194, 0, 365538
2023-01-13_20:24:09.308511, 46760, 416194, 0, 365538
2023-01-13_20:24:09.328181, 46780, 416194, 0, 365538
2023-01-13_20:24:09.348094, 46800, 416194, 0, 365538
2023-01-13_20:24:09.368006, 46820, 416194, 0, 365538
2023-01-13_20:24:09.387918, 46840, 416194, 0, 365538
2023-01-13_20:24:09.407830, 46860, 416194, 0, 365538
2023-01-13_20:24:09.424756, 46880, 416194, 0, 365538
2023-01-13_20:24:09.448651, 46900, 416194, 0, 365538
2023-01-13_20:24:09.468564, 46920, 416194, 0, 365538
2023-01-13_20:24:09.488475, 46940, 416194, 0, 365538
2023-01-13_20:24:09.508389, 46960, 416194, 0, 365538
2023-01-13_20:24:09.528301, 46980, 416194, 0, 365538
2023-01-13_20:24:09.548213, 47000, 416194, 0, 365538
2023-01-13_20:24:09.568651, 47020, 416194, 0, 365538
2023-01-13_20:24:09.588562, 47040, 416194, 0, 365538
2023-01-13_20:24:09.608475, 47060, 416194, 0, 365538
2023-01-13_20:24:09.628387, 47080, 416194, 0, 365538
2023-01-13_20:24:09.645312, 47100, 416194, 0, 365538
2023-01-13_20:24:09.668212, 47120, 416194, 0, 365538
2023-01-13_20:24:09.688124, 47140, 416194, 0, 365538
2023-01-13_20:24:09.708036, 47160, 416194, 0, 365538
2023-01-13_20:24:09.727949, 47180, 416194, 0, 365538
2023-01-13_20:24:09.747862, 47200, 416194, 0, 365538
2023-01-13_20:24:09.767775, 47220, 416194, 0, 365538
2023-01-13_20:24:09.788792, 47240, 416194, 0, 365538
2023-01-13_20:24:09.808395, 47260, 416194, 0, 365538
2023-01-13_20:24:09.827828, 47280, 416194, 0, 365538
2023-01-13_20:24:09.848734, 47300, 416194, 0, 365538
2023-01-13_20:24:09.865660, 47320, 416194, 0, 365538
2023-01-13_20:24:09.888561, 47340, 416194, 0, 365538
2023-01-13_20:24:09.908850, 47360, 416194, 0, 365538
2023-01-13_20:24:09.927763, 47380, 416194, 0, 365538
2023-01-13_20:24:09.948671, 47400, 416194, 0, 365538
2023-01-13_20:24:09.968586, 47420, 416194, 0, 365538
2023-01-13_20:24:09.989285, 47440, 416194, 0, 365538
2023-01-13_20:24:10.008306, 47460, 416194, 0, 365538
2023-01-13_20:24:10.029018, 47480, 416194, 0, 365538
2023-01-13_20:24:10.048072, 47500, 416194, 0, 365538
2023-01-13_20:24:10.068645, 47520, 416194, 0, 365538
2023-01-13_20:24:10.085472, 47540, 416194, 0, 365538
2023-01-13_20:24:10.108413, 47560, 416194, 0, 365538
2023-01-13_20:24:10.128331, 47580, 416194, 0, 365538
2023-01-13_20:24:10.148242, 47600, 416194, 0, 365538
2023-01-13_20:24:10.168155, 47620, 416194, 0, 365538
2023-01-13_20:24:10.188068, 47640, 416194, 0, 365538
2023-01-13_20:24:10.207981, 47660, 416194, 0, 365538
2023-01-13_20:24:10.227892, 47680, 416194, 0, 365538
2023-01-13_20:24:10.248800, 47700, 416194, 0, 365538
2023-01-13_20:24:10.268712, 47720, 416194, 0, 365538
2023-01-13_20:24:10.288818, 47740, 416194, 0, 365538
2023-01-13_20:24:10.305316, 47760, 416194, 0, 365538
2023-01-13_20:24:10.328719, 47780, 416194, 0, 365538
2023-01-13_20:24:10.348268, 47800, 416194, 0, 365538
2023-01-13_20:24:10.368663, 47820, 416194, 0, 365538
2023-01-13_20:24:10.388650, 47840, 416194, 0, 365538
2023-01-13_20:24:10.408505, 47860, 416194, 0, 365538
2023-01-13_20:24:10.428665, 47880, 416194, 0, 365538
2023-01-13_20:24:10.448576, 47900, 416194, 0, 365538
2023-01-13_20:24:10.468692, 47920, 416194, 0, 365538
2023-01-13_20:24:10.487832, 47940, 416194, 0, 365538
2023-01-13_20:24:10.508784, 47960, 416194, 0, 365538
2023-01-13_20:24:10.525709, 47980, 416194, 0, 365538
2023-01-13_20:24:10.547855, 48000, 416194, 0, 365538
2023-01-13_20:24:10.567883, 48020, 416194, 0, 365538
2023-01-13_20:24:10.588719, 48040, 416194, 0, 365538
2023-01-13_20:24:10.608438, 48060, 416194, 0, 365538
2023-01-13_20:24:10.628399, 48080, 416194, 0, 365538
2023-01-13_20:24:10.648466, 48100, 416194, 0, 365538
2023-01-13_20:24:10.668503, 48120, 416194, 0, 365538
2023-01-13_20:24:10.688536, 48140, 416194, 0, 365538
2023-01-13_20:24:10.708714, 48160, 416194, 0, 365538
2023-01-13_20:24:10.727874, 48180, 416194, 0, 365538
2023-01-13_20:24:10.745870, 48200, 416194, 0, 365538
2023-01-13_20:24:10.768771, 48220, 416194, 0, 365538
2023-01-13_20:24:10.788111, 48240, 416194, 0, 365538
2023-01-13_20:24:10.808890, 48260, 416194, 0, 365538
2023-01-13_20:24:10.828856, 48280, 416194, 0, 365538
2023-01-13_20:24:10.848714, 48300, 416194, 0, 365538
2023-01-13_20:24:10.869334, 48320, 416194, 0, 365538
2023-01-13_20:24:10.888388, 48340, 416194, 0, 365538
2023-01-13_20:24:10.908446, 48360, 416194, 0, 365538
2023-01-13_20:24:10.928357, 48380, 416194, 0, 365538
2023-01-13_20:24:10.948479, 48400, 416194, 0, 365538
2023-01-13_20:24:10.966051, 48420, 416194, 0, 365538
2023-01-13_20:24:10.988728, 48440, 416194, 0, 365538
2023-01-13_20:24:11.008765, 48460, 416194, 0, 365538
2023-01-13_20:24:11.028416, 48480, 416194, 0, 365538
2023-01-13_20:24:11.048658, 48500, 416194, 0, 365538
2023-01-13_20:24:11.068977, 48520, 416194, 0, 365538
2023-01-13_20:24:11.088724, 48540, 416194, 0, 365538
2023-01-13_20:24:11.108426, 48560, 416194, 0, 365538
2023-01-13_20:24:11.128483, 48580, 416194, 0, 365538
2023-01-13_20:24:11.148546, 48600, 416194, 0, 365538
2023-01-13_20:24:11.167953, 48620, 416194, 0, 365538
2023-01-13_20:24:11.186528, 48640, 416194, 0, 365538
2023-01-13_20:24:11.208417, 48660, 416194, 0, 365538
2023-01-13_20:24:11.228330, 48680, 416194, 0, 365538
2023-01-13_20:24:11.248380, 48700, 416194, 0, 365538
2023-01-13_20:24:11.268493, 48720, 416194, 0, 365538
2023-01-13_20:24:11.288436, 48740, 416194, 0, 365538
2023-01-13_20:24:11.308735, 48760, 416194, 0, 365538
2023-01-13_20:24:11.328338, 48780, 416194, 0, 365538
2023-01-13_20:24:11.348334, 48800, 416194, 0, 365538
2023-01-13_20:24:11.368300, 48820, 416194, 0, 365538
2023-01-13_20:24:11.388670, 48840, 416194, 0, 365538
2023-01-13_20:24:11.406305, 48860, 416194, 0, 365538
2023-01-13_20:24:11.428632, 48880, 416194, 0, 365538
2023-01-13_20:24:11.448559, 48900, 416194, 0, 365538
2023-01-13_20:24:11.468662, 48920, 416194, 0, 365538
2023-01-13_20:24:11.488673, 48940, 416194, 0, 365538
2023-01-13_20:24:11.508163, 48960, 416194, 0, 365538
2023-01-13_20:24:11.528128, 48980, 416194, 0, 365538
2023-01-13_20:24:11.548824, 49000, 416194, 0, 365538
2023-01-13_20:24:11.568342, 49020, 416194, 0, 365538
2023-01-13_20:24:11.588255, 49040, 416194, 0, 365538
2023-01-13_20:24:11.608169, 49060, 416194, 0, 365538
2023-01-13_20:24:11.626089, 49080, 416194, 0, 365538
2023-01-13_20:24:11.648003, 49100, 416194, 0, 365538
2023-01-13_20:24:11.668385, 49120, 416194, 0, 365538
2023-01-13_20:24:11.688080, 49140, 416194, 0, 365538
2023-01-13_20:24:11.709204, 49160, 416194, 0, 365538
2023-01-13_20:24:11.728765, 49180, 416194, 0, 365538
2023-01-13_20:24:11.748526, 49200, 416194, 0, 365538
2023-01-13_20:24:11.768438, 49220, 416194, 0, 365538
2023-01-13_20:24:11.788501, 49240, 416194, 0, 365538
2023-01-13_20:24:11.808485, 49260, 416194, 0, 365538
2023-01-13_20:24:11.828412, 49280, 416194, 0, 365538
2023-01-13_20:24:11.846384, 49300, 416194, 0, 365538
2023-01-13_20:24:11.868358, 49320, 416194, 0, 365538
2023-01-13_20:24:11.888352, 49340, 416194, 0, 365538
2023-01-13_20:24:11.908418, 49360, 416194, 0, 365538
2023-01-13_20:24:11.928327, 49380, 416194, 0, 365538
2023-01-13_20:24:11.948240, 49400, 416194, 0, 365538
2023-01-13_20:24:11.968152, 49420, 416194, 0, 365538
2023-01-13_20:24:11.988064, 49440, 416194, 0, 365538
2023-01-13_20:24:12.007977, 49460, 416194, 0, 365538
2023-01-13_20:24:12.028885, 49480, 416194, 0, 365538
2023-01-13_20:24:12.048798, 49500, 416194, 0, 365538
2023-01-13_20:24:12.066719, 49520, 416194, 0, 365538
2023-01-13_20:24:12.088624, 49540, 416194, 0, 365538
2023-01-13_20:24:12.108535, 49560, 416194, 0, 365538
2023-01-13_20:24:12.128448, 49580, 416194, 0, 365538
2023-01-13_20:24:12.148361, 49600, 416194, 0, 365538
2023-01-13_20:24:12.168272, 49620, 416194, 0, 365538
2023-01-13_20:24:12.188186, 49640, 416194, 0, 365538
2023-01-13_20:24:12.209093, 49660, 416194, 0, 365538
2023-01-13_20:24:12.228455, 49680, 416194, 0, 365538
2023-01-13_20:24:12.248496, 49700, 416194, 0, 365538
2023-01-13_20:24:12.268393, 49720, 416194, 0, 365538
2023-01-13_20:24:12.287171, 49740, 416194, 0, 365538
2023-01-13_20:24:12.308131, 49760, 416194, 0, 365538
2023-01-13_20:24:12.329055, 49780, 416194, 0, 365538
2023-01-13_20:24:12.348104, 49800, 416194, 0, 365538
2023-01-13_20:24:12.368159, 49820, 416194, 0, 365538
2023-01-13_20:24:12.388598, 49840, 416194, 0, 365538
2023-01-13_20:24:12.408511, 49860, 416194, 0, 365538
2023-01-13_20:24:12.428423, 49880, 416194, 0, 365538
2023-01-13_20:24:12.448335, 49900, 416194, 0, 365538
2023-01-13_20:24:12.469293, 49920, 416194, 0, 365538
2023-01-13_20:24:12.489295, 49940, 416194, 0, 365538
2023-01-13_20:24:12.506863, 49960, 416194, 0, 365538
2023-01-13_20:24:12.528764, 49980, 416194, 0, 365538
2023-01-13_20:24:12.548407, 50000, 416194, 0, 365538
2023-01-13_20:24:12.568413, 50020, 416194, 0, 365538
2023-01-13_20:24:12.588442, 50040, 416194, 0, 365538
2023-01-13_20:24:12.608296, 50060, 416194, 0, 365538
2023-01-13_20:24:12.628275, 50080, 416194, 0, 365538
2023-01-13_20:24:12.648188, 50100, 416194, 0, 365538
2023-01-13_20:24:12.668100, 50120, 416194, 0, 365538
2023-01-13_20:24:12.688080, 50140, 416194, 0, 365538
2023-01-13_20:24:12.708986, 50160, 416194, 0, 365538
2023-01-13_20:24:12.727091, 50180, 416194, 0, 365538
2023-01-13_20:24:12.748938, 50200, 416194, 0, 365538
2023-01-13_20:24:12.768894, 50220, 416194, 0, 365538
2023-01-13_20:24:12.789003, 50240, 416194, 0, 365538
2023-01-13_20:24:12.807953, 50260, 416194, 0, 365538
2023-01-13_20:24:12.829045, 50280, 416194, 0, 365538
2023-01-13_20:24:12.847961, 50300, 416194, 0, 365538
2023-01-13_20:24:12.868919, 50320, 416194, 0, 365538
2023-01-13_20:24:12.887940, 50340, 416194, 0, 365538
2023-01-13_20:24:12.907853, 50360, 416194, 0, 365538
2023-01-13_20:24:12.928761, 50380, 416194, 0, 365538
2023-01-13_20:24:12.946682, 50400, 416194, 0, 365538
2023-01-13_20:24:12.968711, 50420, 416194, 0, 365538
2023-01-13_20:24:12.988728, 50440, 416194, 0, 365538
2023-01-13_20:24:13.008642, 50460, 416194, 0, 365538
2023-01-13_20:24:13.028661, 50480, 416194, 0, 365538
2023-01-13_20:24:13.048704, 50500, 416194, 0, 365538
2023-01-13_20:24:13.067831, 50520, 416194, 0, 365538
2023-01-13_20:24:13.088401, 50540, 416194, 0, 365538
2023-01-13_20:24:13.108489, 50560, 416194, 0, 365538
2023-01-13_20:24:13.128558, 50580, 416194, 0, 365538
2023-01-13_20:24:13.148471, 50600, 416194, 0, 365538
2023-01-13_20:24:13.167388, 50620, 416194, 0, 365538
2023-01-13_20:24:13.188395, 50640, 416194, 0, 365538
2023-01-13_20:24:13.208355, 50660, 416194, 0, 365538
2023-01-13_20:24:13.228351, 50680, 416194, 0, 365538
2023-01-13_20:24:13.248276, 50700, 416194, 0, 365538
2023-01-13_20:24:13.268972, 50720, 416194, 0, 365538
2023-01-13_20:24:13.288886, 50740, 416194, 0, 365538
2023-01-13_20:24:13.309406, 50760, 416194, 0, 365538
2023-01-13_20:24:13.328044, 50780, 416194, 0, 365538
2023-01-13_20:24:13.348073, 50800, 416194, 0, 365538
2023-01-13_20:24:13.368361, 50820, 416194, 0, 365538
2023-01-13_20:24:13.388332, 50840, 416194, 0, 365538
2023-01-13_20:24:13.408428, 50860, 416194, 0, 365538
2023-01-13_20:24:13.428002, 50880, 416194, 0, 365538
2023-01-13_20:24:13.448417, 50900, 416194, 0, 365538
2023-01-13_20:24:13.468327, 50920, 416194, 0, 365538
2023-01-13_20:24:13.488045, 50940, 416194, 0, 365538
2023-01-13_20:24:13.507971, 50960, 416194, 0, 365538
2023-01-13_20:24:13.528958, 50980, 416194, 0, 365538
2023-01-13_20:24:13.548958, 51000, 416194, 0, 365538
2023-01-13_20:24:13.567976, 51020, 416194, 0, 365538
2023-01-13_20:24:13.588882, 51040, 416194, 0, 365538
2023-01-13_20:24:13.607925, 51060, 416194, 0, 365538
2023-01-13_20:24:13.627941, 51080, 416194, 0, 365538
2023-01-13_20:24:13.648615, 51100, 416194, 0, 365538
2023-01-13_20:24:13.668171, 51120, 416194, 0, 365538
2023-01-13_20:24:13.688153, 51140, 416194, 0, 365538
2023-01-13_20:24:13.708189, 51160, 416194, 0, 365538
2023-01-13_20:24:13.727906, 51180, 416194, 0, 365538
2023-01-13_20:24:13.748575, 51200, 416194, 0, 365538
2023-01-13_20:24:13.768400, 51220, 416194, 0, 365538
2023-01-13_20:24:13.788443, 51240, 416194, 0, 365538
2023-01-13_20:24:13.808357, 51260, 416194, 0, 365538
2023-01-13_20:24:13.827381, 51280, 416194, 0, 365538
2023-01-13_20:24:13.848103, 51300, 416194, 0, 365538
2023-01-13_20:24:13.868389, 51320, 416194, 0, 365538
2023-01-13_20:24:13.888822, 51340, 416194, 0, 365538
2023-01-13_20:24:13.908484, 51360, 416194, 0, 365538
2023-01-13_20:24:13.928395, 51380, 416194, 0, 365538
2023-01-13_20:24:13.948424, 51400, 416194, 0, 365538
2023-01-13_20:24:13.968448, 51420, 416194, 0, 365538
2023-01-13_20:24:13.988362, 51440, 416194, 0, 365538
2023-01-13_20:24:14.008403, 51460, 416194, 0, 365538
2023-01-13_20:24:14.028480, 51480, 416194, 0, 365538
2023-01-13_20:24:14.048100, 51500, 416194, 0, 365538
2023-01-13_20:24:14.068525, 51520, 416194, 0, 365538
2023-01-13_20:24:14.088447, 51540, 416194, 0, 365538
2023-01-13_20:24:14.108706, 51560, 416194, 0, 365538
2023-01-13_20:24:14.128714, 51580, 416194, 0, 365538
2023-01-13_20:24:14.148756, 51600, 416194, 0, 365538
2023-01-13_20:24:14.168382, 51620, 416194, 0, 365538
2023-01-13_20:24:14.188515, 51640, 416194, 0, 365538
2023-01-13_20:24:14.208314, 51660, 416194, 0, 365538
2023-01-13_20:24:14.228240, 51680, 416194, 0, 365538
2023-01-13_20:24:14.248173, 51700, 416194, 0, 365538
2023-01-13_20:24:14.268247, 51720, 416194, 0, 365538
2023-01-13_20:24:14.288448, 51740, 416194, 0, 365538
2023-01-13_20:24:14.308390, 51760, 416194, 0, 365538
2023-01-13_20:24:14.328916, 51780, 416194, 0, 365538
2023-01-13_20:24:14.349578, 51800, 416194, 0, 365538
2023-01-13_20:24:14.368342, 51820, 416194, 0, 365538
2023-01-13_20:24:14.388719, 51840, 416194, 0, 365538
2023-01-13_20:24:14.408553, 51860, 416194, 0, 365538
2023-01-13_20:24:14.428549, 51880, 416194, 0, 365538
2023-01-13_20:24:14.448460, 51900, 416194, 0, 365538
2023-01-13_20:24:14.468755, 51920, 416194, 0, 365538
2023-01-13_20:24:14.488544, 51940, 416194, 0, 365538
2023-01-13_20:24:14.508922, 51960, 416194, 0, 365538
2023-01-13_20:24:14.528423, 51980, 416194, 0, 365538
2023-01-13_20:24:14.548335, 52000, 416194, 0, 365538
2023-01-13_20:24:14.568736, 52020, 416194, 0, 365538
2023-01-13_20:24:14.588648, 52040, 416194, 0, 365538
2023-01-13_20:24:14.608560, 52060, 416194, 0, 365538
2023-01-13_20:24:14.628472, 52080, 416194, 0, 365538
2023-01-13_20:24:14.648386, 52100, 416194, 0, 365538
2023-01-13_20:24:14.668298, 52120, 416194, 0, 365538
2023-01-13_20:24:14.688210, 52140, 416194, 0, 365538
2023-01-13_20:24:14.708122, 52160, 416194, 0, 365538
2023-01-13_20:24:14.729033, 52180, 416194, 0, 365538
2023-01-13_20:24:14.748187, 52200, 416194, 0, 365538
2023-01-13_20:24:14.768414, 52220, 416194, 0, 365538
2023-01-13_20:24:14.788516, 52240, 416194, 0, 365538
2023-01-13_20:24:14.808884, 52260, 416194, 0, 365538
2023-01-13_20:24:14.828031, 52280, 416194, 0, 365538
2023-01-13_20:24:14.848892, 52300, 416194, 0, 365538
2023-01-13_20:24:14.868698, 52320, 416194, 0, 365538
2023-01-13_20:24:14.888685, 52340, 416194, 0, 365538
2023-01-13_20:24:14.908652, 52360, 416194, 0, 365538
2023-01-13_20:24:14.928386, 52380, 416194, 0, 365538
2023-01-13_20:24:14.948977, 52400, 416194, 0, 365538
2023-01-13_20:24:14.968360, 52420, 416194, 0, 365538
2023-01-13_20:24:14.988493, 52440, 416194, 0, 365538
2023-01-13_20:24:15.008112, 52460, 416194, 0, 365538
2023-01-13_20:24:15.027973, 52480, 416194, 0, 365538
2023-01-13_20:24:15.047886, 52500, 416194, 0, 365538
2023-01-13_20:24:15.067908, 52520, 416194, 0, 365538
2023-01-13_20:24:15.088923, 52540, 416194, 0, 365538
2023-01-13_20:24:15.109117, 52560, 416194, 0, 365538
2023-01-13_20:24:15.128898, 52580, 416194, 0, 365538
