Rotary encoder POSITION DATA
Neuropixel setup
Samping rate: 50 sps
20-21-09_01-13-2023
timestamp_sys,timestamp,position,interrupt,position_at_interrupt
2023-01-13_20:21:40.697440, 31520, 240613, 0, 209376
2023-01-13_20:21:40.717115, 31540, 240613, 0, 209376
2023-01-13_20:21:40.738368, 31560, 240613, 0, 209376
2023-01-13_20:21:40.757221, 31580, 240613, 0, 209376
2023-01-13_20:21:40.777545, 31600, 240613, 0, 209376
2023-01-13_20:21:40.797467, 31620, 240613, 0, 209376
2023-01-13_20:21:40.817339, 31640, 240613, 0, 209376
2023-01-13_20:21:40.837223, 31660, 240613, 0, 209376
2023-01-13_20:21:40.857179, 31680, 240613, 0, 209376
2023-01-13_20:21:40.877290, 31700, 240613, 0, 209376
2023-01-13_20:21:40.897233, 31720, 240613, 0, 209376
2023-01-13_20:21:40.917285, 31740, 240613, 0, 209376
2023-01-13_20:21:40.937284, 31760, 240613, 0, 209376
2023-01-13_20:21:40.957278, 31780, 240613, 0, 209376
2023-01-13_20:21:40.977555, 31800, 240613, 0, 209376
2023-01-13_20:21:40.998312, 31820, 240613, 0, 209376
2023-01-13_20:21:41.017777, 31840, 240613, 0, 209376
2023-01-13_20:21:41.036827, 31860, 240613, 0, 209376
2023-01-13_20:21:41.057224, 31880, 240613, 0, 209376
2023-01-13_20:21:41.077385, 31900, 240613, 0, 209376
2023-01-13_20:21:41.097141, 31920, 240613, 0, 209376
2023-01-13_20:21:41.117552, 31940, 240613, 0, 209376
2023-01-13_20:21:41.137224, 31960, 240613, 0, 209376
2023-01-13_20:21:41.156929, 31980, 240613, 0, 209376
2023-01-13_20:21:41.177552, 32000, 240613, 0, 209376
2023-01-13_20:21:41.197605, 32020, 240613, 0, 209376
2023-01-13_20:21:41.217176, 32040, 240613, 0, 209376
2023-01-13_20:21:41.236755, 32060, 240613, 0, 209376
2023-01-13_20:21:41.257225, 32080, 240613, 0, 209376
2023-01-13_20:21:41.277225, 32100, 240613, 0, 209376
2023-01-13_20:21:41.297632, 32120, 240613, 0, 209376
2023-01-13_20:21:41.317303, 32140, 240613, 0, 209376
2023-01-13_20:21:41.338233, 32160, 240613, 0, 209376
2023-01-13_20:21:41.357361, 32180, 240613, 0, 209376
2023-01-13_20:21:41.377396, 32200, 240613, 0, 209376
2023-01-13_20:21:41.397674, 32220, 240613, 0, 209376
2023-01-13_20:21:41.417616, 32240, 240613, 0, 209376
2023-01-13_20:21:41.436688, 32260, 240613, 0, 209376
2023-01-13_20:21:41.457397, 32280, 240613, 0, 209376
2023-01-13_20:21:41.477391, 32300, 240613, 0, 209376
2023-01-13_20:21:41.497448, 32320, 240613, 0, 209376
2023-01-13_20:21:41.517494, 32340, 240613, 0, 209376
2023-01-13_20:21:41.536884, 32360, 240613, 0, 209376
2023-01-13_20:21:41.557552, 32380, 240613, 0, 209376
2023-01-13_20:21:41.577428, 32400, 240613, 0, 209376
2023-01-13_20:21:41.597378, 32420, 240613, 0, 209376
2023-01-13_20:21:41.617292, 32440, 240613, 0, 209376
2023-01-13_20:21:41.637229, 32460, 240613, 0, 209376
2023-01-13_20:21:41.657497, 32480, 240613, 0, 209376
2023-01-13_20:21:41.677228, 32500, 240613, 0, 209376
2023-01-13_20:21:41.697229, 32520, 240613, 0, 209376
2023-01-13_20:21:41.716841, 32540, 240613, 0, 209376
2023-01-13_20:21:41.737880, 32560, 240613, 0, 209376
2023-01-13_20:21:41.757238, 32580, 240613, 0, 209376
2023-01-13_20:21:41.777609, 32600, 240613, 0, 209376
2023-01-13_20:21:41.797849, 32620, 240613, 0, 209376
2023-01-13_20:21:41.817607, 32640, 240613, 0, 209376
2023-01-13_20:21:41.837309, 32660, 240613, 0, 209376
2023-01-13_20:21:41.857183, 32680, 240613, 0, 209376
2023-01-13_20:21:41.878237, 32700, 240613, 0, 209376
2023-01-13_20:21:41.896849, 32720, 240613, 0, 209376
2023-01-13_20:21:41.917332, 32740, 240613, 0, 209376
2023-01-13_20:21:41.937300, 32760, 240613, 0, 209376
2023-01-13_20:21:41.957569, 32780, 240613, 0, 209376
2023-01-13_20:21:41.977277, 32800, 240613, 0, 209376
2023-01-13_20:21:41.997292, 32820, 240613, 0, 209376
2023-01-13_20:21:42.017316, 32840, 240613, 0, 209376
2023-01-13_20:21:42.037275, 32860, 240613, 0, 209376
2023-01-13_20:21:42.057433, 32880, 240613, 0, 209376
2023-01-13_20:21:42.077422, 32900, 240613, 0, 209376
2023-01-13_20:21:42.097240, 32920, 240613, 0, 209376
2023-01-13_20:21:42.117558, 32940, 240613, 0, 209376
2023-01-13_20:21:42.137659, 32960, 240613, 0, 209376
2023-01-13_20:21:42.157377, 32980, 240613, 0, 209376
2023-01-13_20:21:42.177886, 33000, 240613, 0, 209376
2023-01-13_20:21:42.197351, 33020, 240613, 0, 209376
2023-01-13_20:21:42.217611, 33040, 240613, 0, 209376
2023-01-13_20:21:42.237679, 33060, 240613, 0, 209376
2023-01-13_20:21:42.258104, 33080, 240613, 0, 209376
2023-01-13_20:21:42.277234, 33100, 240613, 0, 209376
2023-01-13_20:21:42.298281, 33120, 240613, 0, 209376
2023-01-13_20:21:42.317505, 33140, 240613, 0, 209376
2023-01-13_20:21:42.337617, 33160, 240613, 0, 209376
2023-01-13_20:21:42.357233, 33180, 240613, 0, 209376
2023-01-13_20:21:42.377251, 33200, 240613, 0, 209376
2023-01-13_20:21:42.397163, 33220, 240613, 0, 209376
2023-01-13_20:21:42.417124, 33240, 240613, 0, 209376
2023-01-13_20:21:42.437257, 33260, 240613, 0, 209376
2023-01-13_20:21:42.457307, 33280, 240613, 0, 209376
2023-01-13_20:21:42.477399, 33300, 240613, 0, 209376
2023-01-13_20:21:42.497779, 33320, 240613, 0, 209376
2023-01-13_20:21:42.517660, 33340, 240613, 0, 209376
2023-01-13_20:21:42.537198, 33360, 240613, 0, 209376
2023-01-13_20:21:42.557230, 33380, 240613, 0, 209376
2023-01-13_20:21:42.577244, 33400, 240613, 0, 209376
2023-01-13_20:21:42.597236, 33420, 240613, 0, 209376
2023-01-13_20:21:42.617217, 33440, 240613, 0, 209376
2023-01-13_20:21:42.637233, 33460, 240613, 0, 209376
2023-01-13_20:21:42.657249, 33480, 240613, 0, 209376
2023-01-13_20:21:42.677382, 33500, 240613, 0, 209376
2023-01-13_20:21:42.698140, 33520, 240613, 0, 209376
2023-01-13_20:21:42.717612, 33540, 240613, 0, 209376
2023-01-13_20:21:42.737357, 33560, 240613, 0, 209376
2023-01-13_20:21:42.757256, 33580, 240613, 0, 209376
2023-01-13_20:21:42.777282, 33600, 240613, 0, 209376
2023-01-13_20:21:42.797373, 33620, 240613, 0, 209376
2023-01-13_20:21:42.817424, 33640, 240613, 0, 209376
2023-01-13_20:21:42.837322, 33660, 240613, 0, 209376
2023-01-13_20:21:42.857185, 33680, 240613, 0, 209376
2023-01-13_20:21:42.877447, 33700, 240613, 0, 209376
2023-01-13_20:21:42.897864, 33720, 240613, 0, 209376
2023-01-13_20:21:42.917761, 33740, 240613, 0, 209376
2023-01-13_20:21:42.937793, 33760, 240613, 0, 209376
2023-01-13_20:21:42.957728, 33780, 240613, 0, 209376
2023-01-13_20:21:42.977727, 33800, 240613, 0, 209376
2023-01-13_20:21:42.996708, 33820, 240613, 0, 209376
2023-01-13_20:21:43.017615, 33840, 240613, 0, 209376
2023-01-13_20:21:43.037369, 33860, 240613, 0, 209376
2023-01-13_20:21:43.057496, 33880, 240613, 0, 209376
2023-01-13_20:21:43.077899, 33900, 240613, 0, 209376
2023-01-13_20:21:43.097919, 33920, 240613, 0, 209376
2023-01-13_20:21:43.117985, 33940, 240613, 0, 209376
2023-01-13_20:21:43.137969, 33960, 240613, 0, 209376
2023-01-13_20:21:43.157570, 33980, 240613, 0, 209376
2023-01-13_20:21:43.177993, 34000, 240613, 0, 209376
2023-01-13_20:21:43.197521, 34020, 240613, 0, 209376
2023-01-13_20:21:43.217620, 34040, 240613, 0, 209376
2023-01-13_20:21:43.237602, 34060, 240613, 0, 209376
2023-01-13_20:21:43.257570, 34080, 240613, 0, 209376
2023-01-13_20:21:43.277305, 34100, 240613, 0, 209376
2023-01-13_20:21:43.297754, 34120, 240613, 0, 209376
2023-01-13_20:21:43.317425, 34140, 240613, 0, 209376
2023-01-13_20:21:43.337418, 34160, 240613, 0, 209376
2023-01-13_20:21:43.357625, 34180, 240613, 0, 209376
2023-01-13_20:21:43.377404, 34200, 240613, 0, 209376
2023-01-13_20:21:43.397250, 34220, 240613, 0, 209376
2023-01-13_20:21:43.417628, 34240, 240613, 0, 209376
2023-01-13_20:21:43.437148, 34260, 240613, 0, 209376
2023-01-13_20:21:43.457301, 34280, 240613, 0, 209376
2023-01-13_20:21:43.477396, 34300, 240613, 0, 209376
2023-01-13_20:21:43.497241, 34320, 240613, 0, 209376
2023-01-13_20:21:43.517555, 34340, 240613, 0, 209376
2023-01-13_20:21:43.537604, 34360, 240613, 0, 209376
2023-01-13_20:21:43.557605, 34380, 240613, 0, 209376
2023-01-13_20:21:43.578274, 34400, 240613, 0, 209376
2023-01-13_20:21:43.597252, 34420, 240613, 0, 209376
2023-01-13_20:21:43.617912, 34440, 240613, 0, 209376
2023-01-13_20:21:43.637413, 34460, 240613, 0, 209376
2023-01-13_20:21:43.657080, 34480, 240613, 0, 209376
2023-01-13_20:21:43.677242, 34500, 240613, 0, 209376
2023-01-13_20:21:43.698244, 34520, 240613, 0, 209376
2023-01-13_20:21:43.717670, 34540, 240613, 0, 209376
2023-01-13_20:21:43.737344, 34560, 240613, 0, 209376
2023-01-13_20:21:43.757403, 34580, 240613, 0, 209376
2023-01-13_20:21:43.777270, 34600, 240613, 0, 209376
2023-01-13_20:21:43.797388, 34620, 240613, 0, 209376
2023-01-13_20:21:43.817785, 34640, 240613, 0, 209376
2023-01-13_20:21:43.837077, 34660, 240613, 0, 209376
2023-01-13_20:21:43.857009, 34680, 240613, 0, 209376
2023-01-13_20:21:43.877246, 34700, 240613, 0, 209376
2023-01-13_20:21:43.897397, 34720, 240613, 0, 209376
2023-01-13_20:21:43.917534, 34740, 240613, 0, 209376
2023-01-13_20:21:43.937246, 34760, 240613, 0, 209376
2023-01-13_20:21:43.957476, 34780, 240613, 0, 209376
2023-01-13_20:21:43.977290, 34800, 240613, 0, 209376
2023-01-13_20:21:43.998199, 34820, 240613, 0, 209376
2023-01-13_20:21:44.018290, 34840, 240613, 0, 209376
2023-01-13_20:21:44.037359, 34860, 240613, 0, 209376
2023-01-13_20:21:44.057435, 34880, 240613, 0, 209376
2023-01-13_20:21:44.077502, 34900, 240613, 0, 209376
2023-01-13_20:21:44.097624, 34920, 240613, 0, 209376
2023-01-13_20:21:44.117602, 34940, 240613, 0, 209376
2023-01-13_20:21:44.137247, 34960, 240613, 0, 209376
2023-01-13_20:21:44.157048, 34980, 240613, 0, 209376
2023-01-13_20:21:44.177438, 35000, 240613, 0, 209376
2023-01-13_20:21:44.197483, 35020, 240613, 0, 209376
2023-01-13_20:21:44.217670, 35040, 240613, 0, 209376
2023-01-13_20:21:44.237273, 35060, 240613, 0, 209376
2023-01-13_20:21:44.257602, 35080, 240613, 0, 209376
2023-01-13_20:21:44.277493, 35100, 240613, 0, 209376
2023-01-13_20:21:44.297405, 35120, 240613, 0, 209376
2023-01-13_20:21:44.317634, 35140, 240613, 0, 209376
2023-01-13_20:21:44.337359, 35160, 240613, 0, 209376
2023-01-13_20:21:44.358035, 35180, 240613, 0, 209376
2023-01-13_20:21:44.377580, 35200, 240613, 0, 209376
2023-01-13_20:21:44.397694, 35220, 240613, 0, 209376
2023-01-13_20:21:44.417658, 35240, 240613, 0, 209376
2023-01-13_20:21:44.437257, 35260, 240613, 0, 209376
2023-01-13_20:21:44.457851, 35280, 240613, 0, 209376
2023-01-13_20:21:44.477286, 35300, 240613, 0, 209376
2023-01-13_20:21:44.497283, 35320, 240613, 0, 209376
2023-01-13_20:21:44.517551, 35340, 240613, 0, 209376
2023-01-13_20:21:44.537610, 35360, 240613, 0, 209376
2023-01-13_20:21:44.557632, 35380, 240613, 0, 209376
2023-01-13_20:21:44.577618, 35400, 240613, 0, 209376
2023-01-13_20:21:44.597540, 35420, 240613, 0, 209376
2023-01-13_20:21:44.617586, 35440, 240613, 0, 209376
2023-01-13_20:21:44.637422, 35460, 240613, 0, 209376
2023-01-13_20:21:44.657619, 35480, 240613, 0, 209376
2023-01-13_20:21:44.677397, 35500, 240613, 0, 209376
2023-01-13_20:21:44.697252, 35520, 240613, 0, 209376
2023-01-13_20:21:44.717878, 35540, 240613, 0, 209376
2023-01-13_20:21:44.737274, 35560, 240613, 0, 209376
2023-01-13_20:21:44.757629, 35580, 240613, 0, 209376
2023-01-13_20:21:44.777282, 35600, 240613, 0, 209376
2023-01-13_20:21:44.798131, 35620, 240613, 0, 209376
2023-01-13_20:21:44.817628, 35640, 240613, 0, 209376
2023-01-13_20:21:44.837669, 35660, 240613, 0, 209376
2023-01-13_20:21:44.857270, 35680, 240613, 0, 209376
2023-01-13_20:21:44.877316, 35700, 240613, 0, 209376
2023-01-13_20:21:44.896913, 35720, 240613, 0, 209376
2023-01-13_20:21:44.918254, 35740, 240613, 0, 209376
2023-01-13_20:21:44.938308, 35760, 240613, 0, 209376
2023-01-13_20:21:44.958301, 35780, 240613, 0, 209376
2023-01-13_20:21:44.977368, 35800, 240613, 0, 209376
2023-01-13_20:21:44.997291, 35820, 240613, 0, 209376
2023-01-13_20:21:45.017349, 35840, 240613, 0, 209376
2023-01-13_20:21:45.037402, 35860, 240613, 0, 209376
2023-01-13_20:21:45.057518, 35880, 240613, 0, 209376
2023-01-13_20:21:45.077378, 35900, 240613, 0, 209376
2023-01-13_20:21:45.097575, 35920, 240613, 0, 209376
2023-01-13_20:21:45.117566, 35940, 240613, 0, 209376
2023-01-13_20:21:45.137544, 35960, 240613, 0, 209376
2023-01-13_20:21:45.157029, 35980, 240613, 0, 209376
2023-01-13_20:21:45.177368, 36000, 240613, 0, 209376
2023-01-13_20:21:45.197278, 36020, 240613, 0, 209376
2023-01-13_20:21:45.217636, 36040, 240613, 0, 209376
2023-01-13_20:21:45.238293, 36060, 240613, 0, 209376
2023-01-13_20:21:45.257599, 36080, 240613, 0, 209376
2023-01-13_20:21:45.277413, 36100, 240613, 0, 209376
2023-01-13_20:21:45.297370, 36120, 240613, 0, 209376
2023-01-13_20:21:45.317359, 36140, 240613, 0, 209376
2023-01-13_20:21:45.337362, 36160, 240613, 0, 209376
2023-01-13_20:21:45.357466, 36180, 240613, 0, 209376
2023-01-13_20:21:45.377737, 36200, 240613, 0, 209376
2023-01-13_20:21:45.397566, 36220, 240613, 0, 209376
2023-01-13_20:21:45.418462, 36240, 240613, 0, 209376
2023-01-13_20:21:45.437409, 36260, 240613, 0, 209376
2023-01-13_20:21:45.457390, 36280, 240613, 0, 209376
2023-01-13_20:21:45.477413, 36300, 240613, 0, 209376
2023-01-13_20:21:45.497491, 36320, 240613, 0, 209376
2023-01-13_20:21:45.517390, 36340, 240613, 0, 209376
2023-01-13_20:21:45.537320, 36360, 240613, 0, 209376
2023-01-13_20:21:45.557278, 36380, 240613, 0, 209376
2023-01-13_20:21:45.577192, 36400, 240613, 0, 209376
2023-01-13_20:21:45.597259, 36420, 240613, 0, 209376
2023-01-13_20:21:45.617707, 36440, 240613, 0, 209376
2023-01-13_20:21:45.637323, 36460, 240613, 0, 209376
2023-01-13_20:21:45.657403, 36480, 240613, 0, 209376
2023-01-13_20:21:45.678261, 36500, 240613, 0, 209376
2023-01-13_20:21:45.697268, 36520, 240613, 0, 209376
2023-01-13_20:21:45.716972, 36540, 240613, 0, 209376
2023-01-13_20:21:45.737427, 36560, 240613, 0, 209376
2023-01-13_20:21:45.757533, 36580, 240613, 0, 209376
2023-01-13_20:21:45.777632, 36600, 240613, 0, 209376
2023-01-13_20:21:45.796918, 36620, 240613, 0, 209376
2023-01-13_20:21:45.817636, 36640, 240613, 0, 209376
2023-01-13_20:21:45.837488, 36660, 240613, 0, 209376
2023-01-13_20:21:45.856730, 36680, 240613, 0, 209376
2023-01-13_20:21:45.877262, 36700, 240613, 0, 209376
2023-01-13_20:21:45.897636, 36720, 240613, 0, 209376
2023-01-13_20:21:45.917641, 36740, 240613, 0, 209376
2023-01-13_20:21:45.937699, 36760, 240613, 0, 209376
2023-01-13_20:21:45.957449, 36780, 240613, 0, 209376
2023-01-13_20:21:45.977364, 36800, 240613, 0, 209376
2023-01-13_20:21:45.997456, 36820, 240613, 0, 209376
2023-01-13_20:21:46.017368, 36840, 240613, 0, 209376
2023-01-13_20:21:46.037309, 36860, 240613, 0, 209376
2023-01-13_20:21:46.057689, 36880, 240613, 0, 209376
2023-01-13_20:21:46.077301, 36900, 240613, 0, 209376
2023-01-13_20:21:46.098267, 36920, 240613, 0, 209376
2023-01-13_20:21:46.116998, 36940, 240613, 0, 209376
2023-01-13_20:21:46.137287, 36960, 240613, 0, 209376
2023-01-13_20:21:46.158262, 36980, 240613, 0, 209376
2023-01-13_20:21:46.177367, 37000, 240613, 0, 209376
2023-01-13_20:21:46.197054, 37020, 240613, 0, 209376
2023-01-13_20:21:46.217172, 37040, 240613, 0, 209376
2023-01-13_20:21:46.237081, 37060, 240613, 0, 209376
2023-01-13_20:21:46.256993, 37080, 240613, 0, 209376
2023-01-13_20:21:46.276906, 37100, 240613, 0, 209376
2023-01-13_20:21:46.296873, 37120, 240613, 0, 209376
2023-01-13_20:21:46.317307, 37140, 240613, 0, 209376
2023-01-13_20:21:46.337221, 37160, 240613, 0, 209376
2023-01-13_20:21:46.357132, 37180, 240613, 0, 209376
2023-01-13_20:21:46.377587, 37200, 240613, 0, 209376
2023-01-13_20:21:46.396901, 37220, 240613, 0, 209376
2023-01-13_20:21:46.417809, 37240, 240613, 0, 209376
2023-01-13_20:21:46.436726, 37260, 240613, 0, 209376
2023-01-13_20:21:46.457634, 37280, 240613, 0, 209376
2023-01-13_20:21:46.477547, 37300, 240613, 0, 209376
2023-01-13_20:21:46.497560, 37320, 240613, 0, 209376
2023-01-13_20:21:46.517471, 37340, 240613, 0, 209376
2023-01-13_20:21:46.538380, 37360, 240613, 0, 209376
2023-01-13_20:21:46.557297, 37380, 240613, 0, 209376
2023-01-13_20:21:46.577307, 37400, 240613, 0, 209376
2023-01-13_20:21:46.597181, 37420, 240613, 0, 209376
2023-01-13_20:21:46.618244, 37440, 240613, 0, 209376
2023-01-13_20:21:46.636747, 37460, 240613, 0, 209376
2023-01-13_20:21:46.657165, 37480, 240613, 0, 209376
2023-01-13_20:21:46.677608, 37500, 240613, 0, 209376
2023-01-13_20:21:46.697571, 37520, 240613, 0, 209376
2023-01-13_20:21:46.717588, 37540, 240613, 0, 209376
2023-01-13_20:21:46.737467, 37560, 240613, 0, 209376
2023-01-13_20:21:46.757452, 37580, 240613, 0, 209376
2023-01-13_20:21:46.777334, 37600, 240613, 0, 209376
2023-01-13_20:21:46.796820, 37620, 240613, 0, 209376
2023-01-13_20:21:46.816732, 37640, 240613, 0, 209376
2023-01-13_20:21:46.837640, 37660, 240613, 0, 209376
2023-01-13_20:21:46.857573, 37680, 240613, 0, 209376
2023-01-13_20:21:46.877485, 37700, 240613, 0, 209376
2023-01-13_20:21:46.897398, 37720, 240613, 0, 209376
2023-01-13_20:21:46.917145, 37740, 240613, 0, 209376
2023-01-13_20:21:46.937056, 37760, 240613, 0, 209376
2023-01-13_20:21:46.957102, 37780, 240613, 0, 209376
2023-01-13_20:21:46.977015, 37800, 240613, 0, 209376
2023-01-13_20:21:46.996692, 37820, 240613, 0, 209376
2023-01-13_20:21:47.017121, 37840, 240613, 0, 209376
2023-01-13_20:21:47.036943, 37860, 240613, 0, 209376
2023-01-13_20:21:47.056855, 37880, 240613, 0, 209376
2023-01-13_20:21:47.077679, 37900, 240613, 0, 209376
2023-01-13_20:21:47.097275, 37920, 240613, 0, 209376
2023-01-13_20:21:47.117122, 37940, 240613, 0, 209376
2023-01-13_20:21:47.137278, 37960, 240613, 0, 209376
2023-01-13_20:21:47.157193, 37980, 240613, 0, 209376
2023-01-13_20:21:47.177221, 38000, 240613, 0, 209376
2023-01-13_20:21:47.197598, 38020, 240613, 0, 209376
2023-01-13_20:21:47.216731, 38040, 240613, 0, 209376
2023-01-13_20:21:47.237638, 38060, 240613, 0, 209376
2023-01-13_20:21:47.257272, 38080, 240613, 0, 209376
2023-01-13_20:21:47.277185, 38100, 240613, 0, 209376
2023-01-13_20:21:47.297666, 38120, 240613, 0, 209376
2023-01-13_20:21:47.317578, 38140, 240613, 0, 209376
2023-01-13_20:21:47.337543, 38160, 240613, 0, 209376
2023-01-13_20:21:47.357455, 38180, 240613, 0, 209376
2023-01-13_20:21:47.377406, 38200, 240613, 0, 209376
2023-01-13_20:21:47.397320, 38220, 240613, 0, 209376
2023-01-13_20:21:47.417301, 38240, 240613, 0, 209376
2023-01-13_20:21:47.437213, 38260, 240613, 0, 209376
2023-01-13_20:21:47.456809, 38280, 240613, 0, 209376
2023-01-13_20:21:47.476721, 38300, 240613, 0, 209376
2023-01-13_20:21:47.497629, 38320, 240613, 0, 209376
2023-01-13_20:21:47.517324, 38340, 240613, 0, 209376
2023-01-13_20:21:47.537483, 38360, 240613, 0, 209376
2023-01-13_20:21:47.557478, 38380, 240613, 0, 209376
2023-01-13_20:21:47.577390, 38400, 240613, 0, 209376
2023-01-13_20:21:47.597303, 38420, 240613, 0, 209376
2023-01-13_20:21:47.617216, 38440, 240613, 0, 209376
2023-01-13_20:21:47.637130, 38460, 240613, 0, 209376
2023-01-13_20:21:47.657041, 38480, 240613, 0, 209376
2023-01-13_20:21:47.676953, 38500, 240613, 0, 209376
2023-01-13_20:21:47.696865, 38520, 240613, 0, 209376
2023-01-13_20:21:47.716740, 38540, 240613, 0, 209376
2023-01-13_20:21:47.737645, 38560, 240613, 0, 209376
2023-01-13_20:21:47.758034, 38580, 240613, 0, 209376
2023-01-13_20:21:47.777223, 38600, 240613, 0, 209376
2023-01-13_20:21:47.797137, 38620, 240613, 0, 209376
2023-01-13_20:21:47.817048, 38640, 240613, 0, 209376
2023-01-13_20:21:47.836960, 38660, 240613, 0, 209376
2023-01-13_20:21:47.856872, 38680, 240613, 0, 209376
2023-01-13_20:21:47.876786, 38700, 240613, 0, 209376
2023-01-13_20:21:47.896697, 38720, 240613, 0, 209376
2023-01-13_20:21:47.917575, 38740, 240613, 0, 209376
2023-01-13_20:21:47.937487, 38760, 240613, 0, 209376
2023-01-13_20:21:47.956705, 38780, 240613, 0, 209376
2023-01-13_20:21:47.976952, 38800, 240613, 0, 209376
2023-01-13_20:21:47.997227, 38820, 240613, 0, 209376
2023-01-13_20:21:48.017713, 38840, 240613, 0, 209376
2023-01-13_20:21:48.037625, 38860, 240613, 0, 209376
2023-01-13_20:21:48.057538, 38880, 240613, 0, 209376
2023-01-13_20:21:48.077450, 38900, 240613, 0, 209376
2023-01-13_20:21:48.097054, 38920, 240613, 0, 209376
2023-01-13_20:21:48.116964, 38940, 240613, 0, 209376
2023-01-13_20:21:48.137979, 38960, 240613, 0, 209376
2023-01-13_20:21:48.156952, 38980, 240613, 0, 209376
2023-01-13_20:21:48.176866, 39000, 240613, 0, 209376
2023-01-13_20:21:48.196777, 39020, 240613, 0, 209376
2023-01-13_20:21:48.216817, 39040, 240613, 0, 209376
2023-01-13_20:21:48.236729, 39060, 240613, 0, 209376
2023-01-13_20:21:48.257477, 39080, 240613, 0, 209376
2023-01-13_20:21:48.277388, 39100, 240613, 0, 209376
2023-01-13_20:21:48.297373, 39120, 240613, 0, 209376
2023-01-13_20:21:48.313301, 39140, 240613, 0, 20937639140
2023-01-13_20:21:48.337197, 39160, 240613, 0, 209376
2023-01-13_20:21:48.357109, 39180, 240613, 0, 209376
2023-01-13_20:21:48.376814, 39200, 240613, 0, 209376
2023-01-13_20:21:48.396725, 39220, 240613, 0, 209376
2023-01-13_20:21:48.416762, 39240, 240613, 0, 209376
2023-01-13_20:21:48.437670, 39260, 240613, 0, 209376
2023-01-13_20:21:48.456729, 39280, 240613, 0, 209376
2023-01-13_20:21:48.477197, 39300, 240613, 0, 209376
2023-01-13_20:21:48.497627, 39320, 240613, 0, 209376
2023-01-13_20:21:48.517123, 39340, 240613, 0, 209376
2023-01-13_20:21:48.533105, 39360, 240613, 0, 209376
2023-01-13_20:21:48.557320, 39380, 240613, 0, 209376
2023-01-13_20:21:48.577234, 39400, 240613, 0, 209376
2023-01-13_20:21:48.597289, 39420, 240613, 0, 209376
2023-01-13_20:21:48.617680, 39440, 240613, 0, 209376
2023-01-13_20:21:48.637689, 39460, 240613, 0, 209376
2023-01-13_20:21:48.657601, 39480, 240613, 0, 209376
2023-01-13_20:21:48.677233, 39500, 240613, 0, 209376
2023-01-13_20:21:48.697172, 39520, 240613, 0, 209376
2023-01-13_20:21:48.717271, 39540, 240613, 0, 209376
2023-01-13_20:21:48.737183, 39560, 240613, 0, 209376
2023-01-13_20:21:48.753113, 39580, 240613, 0, 209376
2023-01-13_20:21:48.776709, 39600, 240613, 0, 209376
2023-01-13_20:21:48.797431, 39620, 240613, 0, 209376
2023-01-13_20:21:48.817317, 39640, 240613, 0, 209376
2023-01-13_20:21:48.837590, 39660, 240613, 0, 209376
2023-01-13_20:21:48.857303, 39680, 240613, 0, 209376
2023-01-13_20:21:48.877285, 39700, 240613, 0, 209376
2023-01-13_20:21:48.897538, 39720, 240613, 0, 209376
2023-01-13_20:21:48.917453, 39740, 240613, 0, 209376
2023-01-13_20:21:48.937363, 39760, 240613, 0, 209376
2023-01-13_20:21:48.957108, 39780, 240613, 0, 209376
2023-01-13_20:21:48.973036, 39800, 240613, 0, 209376
2023-01-13_20:21:48.996982, 39820, 240613, 0, 209376
2023-01-13_20:21:49.017227, 39840, 240613, 0, 209376
2023-01-13_20:21:49.036853, 39860, 240613, 0, 209376
2023-01-13_20:21:49.057286, 39880, 240613, 0, 209376
2023-01-13_20:21:49.077201, 39900, 240613, 0, 209376
2023-01-13_20:21:49.097389, 39920, 240613, 0, 209376
2023-01-13_20:21:49.117300, 39940, 240613, 0, 209376
2023-01-13_20:21:49.136893, 39960, 240613, 0, 209376
2023-01-13_20:21:49.157610, 39980, 240613, 0, 209376
2023-01-13_20:21:49.177523, 40000, 240613, 0, 209376
2023-01-13_20:21:49.193452, 40020, 240613, 0, 209376
2023-01-13_20:21:49.217347, 40040, 240613, 0, 209376
2023-01-13_20:21:49.237036, 40060, 240613, 0, 209376
2023-01-13_20:21:49.256949, 40080, 240613, 0, 209376
2023-01-13_20:21:49.277092, 40100, 240613, 0, 209376
2023-01-13_20:21:49.297003, 40120, 240613, 0, 209376
2023-01-13_20:21:49.317489, 40140, 240613, 0, 209376
2023-01-13_20:21:49.337403, 40160, 240613, 0, 209376
2023-01-13_20:21:49.357315, 40180, 240613, 0, 209376
2023-01-13_20:21:49.377227, 40200, 240613, 0, 209376
2023-01-13_20:21:49.397250, 40220, 240613, 0, 209376
2023-01-13_20:21:49.413177, 40240, 240613, 0, 209376
2023-01-13_20:21:49.437663, 40260, 240613, 0, 209376
2023-01-13_20:21:49.457575, 40280, 240613, 0, 209376
2023-01-13_20:21:49.476841, 40300, 240613, 0, 209376
2023-01-13_20:21:49.497860, 40320, 240613, 0, 209376
2023-01-13_20:21:49.517770, 40340, 240613, 0, 209376
2023-01-13_20:21:49.537673, 40360, 240613, 0, 209376
2023-01-13_20:21:49.557583, 40380, 240613, 0, 209376
2023-01-13_20:21:49.577437, 40400, 240613, 0, 209376
2023-01-13_20:21:49.597348, 40420, 240613, 0, 209376
2023-01-13_20:21:49.617309, 40440, 240613, 0, 209376
2023-01-13_20:21:49.633241, 40460, 240613, 0, 209376
2023-01-13_20:21:49.657203, 40480, 240613, 0, 209376
