2018-08-18_18:06:10.848514,3407889
2018-08-18_18:06:10.873661,3407889
2018-08-18_18:06:10.898305,3407889
2018-08-18_18:06:10.923452,3407889
2018-08-18_18:06:10.948599,3407889
2018-08-18_18:06:10.973746,3407889
2018-08-18_18:06:10.998390,3407889
2018-08-18_18:06:11.023536,3407889
2018-08-18_18:06:11.048683,3407888
2018-08-18_18:06:11.073831,3407888
2018-08-18_18:06:11.098474,3407889
2018-08-18_18:06:11.123621,3407889
2018-08-18_18:06:11.148768,3407889
2018-08-18_18:06:11.173412,3407889
2018-08-18_18:06:11.198559,3407889
2018-08-18_18:06:11.223712,3407889
2018-08-18_18:06:11.248853,3407889
2018-08-18_18:06:11.273497,3407889
2018-08-18_18:06:11.298647,3407889
2018-08-18_18:06:11.323288,3407889
2018-08-18_18:06:11.348435,3407889
2018-08-18_18:06:11.373582,3407889
2018-08-18_18:06:11.398729,3407889
2018-08-18_18:06:11.423372,3407889
2018-08-18_18:06:11.448521,3407889
2018-08-18_18:06:11.473666,3407889
2018-08-18_18:06:11.498816,3407889
2018-08-18_18:06:11.523457,3407889
2018-08-18_18:06:11.548605,3407889
2018-08-18_18:06:11.573752,3407889
2018-08-18_18:06:11.598396,3407889
2018-08-18_18:06:11.623542,3407889
2018-08-18_18:06:11.648689,3407889
2018-08-18_18:06:11.673338,3407889
2018-08-18_18:06:11.698480,3407889
2018-08-18_18:06:11.723629,3407889
2018-08-18_18:06:11.748774,3407889
2018-08-18_18:06:11.773419,3407889
2018-08-18_18:06:11.798565,3407889
2018-08-18_18:06:11.823712,3407889
2018-08-18_18:06:11.848358,3407889
2018-08-18_18:06:11.873503,3407889
2018-08-18_18:06:11.898651,3407889
2018-08-18_18:06:11.923796,3407889
2018-08-18_18:06:11.948441,3407889
2018-08-18_18:06:11.973588,3407889
2018-08-18_18:06:11.998735,3407889
2018-08-18_18:06:12.023379,3407889
2018-08-18_18:06:12.048525,3407889
2018-08-18_18:06:12.073673,3407889
2018-08-18_18:06:12.098820,3407889
2018-08-18_18:06:12.123463,3407889
2018-08-18_18:06:12.148611,3407889
2018-08-18_18:06:12.173760,3407889
2018-08-18_18:06:12.198402,3407889
2018-08-18_18:06:12.223549,3407889
2018-08-18_18:06:12.248696,3407889
2018-08-18_18:06:12.273339,3407889
2018-08-18_18:06:12.298487,3407889
2018-08-18_18:06:12.323633,3407888
2018-08-18_18:06:12.348786,3407888
2018-08-18_18:06:12.373431,3407888
2018-08-18_18:06:12.398571,3407889
2018-08-18_18:06:12.423719,3407889
2018-08-18_18:06:12.448362,3407889
2018-08-18_18:06:12.473509,3407889
2018-08-18_18:06:12.498656,3407889
2018-08-18_18:06:12.523300,3407889
2018-08-18_18:06:12.548447,3407888
2018-08-18_18:06:12.573593,3407887
2018-08-18_18:06:12.598741,3407887
2018-08-18_18:06:12.623889,3407888
2018-08-18_18:06:12.648532,3407889
2018-08-18_18:06:12.673680,3407889
2018-08-18_18:06:12.698826,3407889
2018-08-18_18:06:12.723470,3407889
2018-08-18_18:06:12.748617,3407889
2018-08-18_18:06:12.773763,3407888
2018-08-18_18:06:12.798408,3407887
2018-08-18_18:06:12.823555,3407888
2018-08-18_18:06:12.848701,3407888
2018-08-18_18:06:12.873848,3407889
2018-08-18_18:06:12.898492,3407889
2018-08-18_18:06:12.923638,3407890
2018-08-18_18:06:12.948786,3407889
2018-08-18_18:06:12.973430,3407889
2018-08-18_18:06:12.998577,3407889
2018-08-18_18:06:13.023724,3407889
2018-08-18_18:06:13.048368,3407889
2018-08-18_18:06:13.073515,3407889
2018-08-18_18:06:13.098662,3407889
2018-08-18_18:06:13.123808,3407889
2018-08-18_18:06:13.148455,3407889
2018-08-18_18:06:13.173602,3407889
2018-08-18_18:06:13.198747,3407889
2018-08-18_18:06:13.223390,3407889
2018-08-18_18:06:13.248538,3407889
2018-08-18_18:06:13.273685,3407889
2018-08-18_18:06:13.298329,3407889
2018-08-18_18:06:13.323476,3407889
2018-08-18_18:06:13.348623,3407889
2018-08-18_18:06:13.373770,3407889
2018-08-18_18:06:13.398418,3407889
2018-08-18_18:06:13.423560,3407889
2018-08-18_18:06:13.448707,3407889
2018-08-18_18:06:13.473352,3407889
2018-08-18_18:06:13.498498,3407889
2018-08-18_18:06:13.523645,3407889
2018-08-18_18:06:13.548792,3407889
2018-08-18_18:06:13.573436,3407889
2018-08-18_18:06:13.598586,3407890
2018-08-18_18:06:13.623729,3407889
2018-08-18_18:06:13.648876,3407889
2018-08-18_18:06:13.673522,3407889
2018-08-18_18:06:13.698668,3407888
2018-08-18_18:06:13.723312,3407888
2018-08-18_18:06:13.748459,3407888
2018-08-18_18:06:13.773606,3407889
2018-08-18_18:06:13.798752,3407889
2018-08-18_18:06:13.823900,3407890
2018-08-18_18:06:13.848544,3407889
2018-08-18_18:06:13.873693,3407889
2018-08-18_18:06:13.898337,3407889
2018-08-18_18:06:13.923984,3407888
2018-08-18_18:06:13.948628,3407888
2018-08-18_18:06:13.973273,3407889
2018-08-18_18:06:13.998419,3407889
2018-08-18_18:06:14.023567,3407890
2018-08-18_18:06:14.048713,3407890
2018-08-18_18:06:14.073357,3407890
2018-08-18_18:06:14.098505,3407890
2018-08-18_18:06:14.123651,3407889
2018-08-18_18:06:14.148800,3407889
2018-08-18_18:06:14.173442,3407889
2018-08-18_18:06:14.198589,3407889
2018-08-18_18:06:14.223736,3407889
2018-08-18_18:06:14.248380,3407889
2018-08-18_18:06:14.273528,3407889
2018-08-18_18:06:14.298679,3407890
2018-08-18_18:06:14.323827,3407890
2018-08-18_18:06:14.348465,3407890
2018-08-18_18:06:14.373612,3407890
2018-08-18_18:06:14.398758,3407890
2018-08-18_18:06:14.423402,3407890
2018-08-18_18:06:14.448550,3407890
2018-08-18_18:06:14.473697,3407890
2018-08-18_18:06:14.498341,3407890
2018-08-18_18:06:14.523488,3407890
2018-08-18_18:06:14.548637,3407890
2018-08-18_18:06:14.573781,3407890
2018-08-18_18:06:14.598427,3407890
2018-08-18_18:06:14.623572,3407890
2018-08-18_18:06:14.648719,3407890
2018-08-18_18:06:14.673363,3407890
2018-08-18_18:06:14.698510,3407889
2018-08-18_18:06:14.723662,3407890
2018-08-18_18:06:14.748301,3407890
2018-08-18_18:06:14.773448,3407890
2018-08-18_18:06:14.798596,3407890
2018-08-18_18:06:14.823742,3407890
2018-08-18_18:06:14.848890,3407890
2018-08-18_18:06:14.873533,3407890
2018-08-18_18:06:14.898680,3407890
2018-08-18_18:06:14.923324,3407890
2018-08-18_18:06:14.948471,3407890
2018-08-18_18:06:14.973618,3407890
2018-08-18_18:06:14.998765,3407890
2018-08-18_18:06:15.023409,3407890
2018-08-18_18:06:15.048563,3407889
2018-08-18_18:06:15.073702,3407889
2018-08-18_18:06:15.098346,3407889
2018-08-18_18:06:15.123493,3407890
2018-08-18_18:06:15.148641,3407890
2018-08-18_18:06:15.173286,3407890
2018-08-18_18:06:15.198431,3407889
2018-08-18_18:06:15.223582,3407888
2018-08-18_18:06:15.248725,3407887
2018-08-18_18:06:15.273370,3407886
2018-08-18_18:06:15.298516,3407887
2018-08-18_18:06:15.323663,3407887
2018-08-18_18:06:15.348810,3407887
2018-08-18_18:06:15.373454,3407886
2018-08-18_18:06:15.398601,3407885
2018-08-18_18:06:15.423748,3407884
2018-08-18_18:06:15.448392,3407884
2018-08-18_18:06:15.473541,3407885
2018-08-18_18:06:15.498691,3407886
2018-08-18_18:06:15.523833,3407887
2018-08-18_18:06:15.548477,3407888
2018-08-18_18:06:15.573624,3407889
2018-08-18_18:06:15.598770,3407889
2018-08-18_18:06:15.623414,3407889
2018-08-18_18:06:15.648562,3407888
2018-08-18_18:06:15.673708,3407888
2018-08-18_18:06:15.698858,3407887
2018-08-18_18:06:15.723499,3407887
2018-08-18_18:06:15.748646,3407888
2018-08-18_18:06:15.773290,3407888
2018-08-18_18:06:15.798438,3407889
2018-08-18_18:06:15.823585,3407889
2018-08-18_18:06:15.848732,3407889
2018-08-18_18:06:15.873375,3407889
2018-08-18_18:06:15.898522,3407889
2018-08-18_18:06:15.923669,3407888
2018-08-18_18:06:15.948816,3407888
2018-08-18_18:06:15.973459,3407888
2018-08-18_18:06:15.998607,3407888
2018-08-18_18:06:16.023754,3407889
2018-08-18_18:06:16.048398,3407889
2018-08-18_18:06:16.073546,3407889
2018-08-18_18:06:16.098697,3407888
2018-08-18_18:06:16.123839,3407888
2018-08-18_18:06:16.148483,3407888
2018-08-18_18:06:16.173633,3407888
2018-08-18_18:06:16.198782,3407888
2018-08-18_18:06:16.223421,3407889
2018-08-18_18:06:16.248567,3407889
2018-08-18_18:06:16.273715,3407889
2018-08-18_18:06:16.298359,3407889
2018-08-18_18:06:16.323510,3407889
2018-08-18_18:06:16.348652,3407889
2018-08-18_18:06:16.373803,3407889
2018-08-18_18:06:16.398445,3407889
2018-08-18_18:06:16.423590,3407889
2018-08-18_18:06:16.448738,3407889
2018-08-18_18:06:16.473381,3407889
2018-08-18_18:06:16.498528,3407889
2018-08-18_18:06:16.523675,3407889
2018-08-18_18:06:16.548822,3407889
2018-08-18_18:06:16.573466,3407889
2018-08-18_18:06:16.598613,3407889
2018-08-18_18:06:16.623763,3407889
2018-08-18_18:06:16.648404,3407889
2018-08-18_18:06:16.673551,3407889
2018-08-18_18:06:16.698698,3407889
2018-08-18_18:06:16.723342,3407889
2018-08-18_18:06:16.748992,3407888
2018-08-18_18:06:16.772877,3407888
2018-08-18_18:06:16.798416,3407888
2018-08-18_18:06:16.823759,3407888
2018-08-18_18:06:16.848414,3407889
2018-08-18_18:06:16.872920,3407889
2018-08-18_18:06:16.898459,3407889
2018-08-18_18:06:16.923461,3407889
2018-08-18_18:06:16.947966,3407888
2018-08-18_18:06:16.973451,3407887
2018-08-18_18:06:16.998556,3407887
2018-08-18_18:06:17.022916,3407888
2018-08-18_18:06:17.048400,3407889
2018-08-18_18:06:17.073029,3407889
2018-08-18_18:06:17.098570,3407889
2018-08-18_18:06:17.122933,3407889
2018-08-18_18:06:17.148419,3407889
2018-08-18_18:06:17.172924,3407889
2018-08-18_18:06:17.198463,3407889
2018-08-18_18:06:17.223810,3407889
2018-08-18_18:06:17.248316,3407889
2018-08-18_18:06:17.272822,3407889
2018-08-18_18:06:17.298360,3407889
2018-08-18_18:06:17.323704,3407889
2018-08-18_18:06:17.348210,3407889
2018-08-18_18:06:17.373391,3407889
2018-08-18_18:06:17.398460,3407889
2018-08-18_18:06:17.423804,3407889
2018-08-18_18:06:17.447979,3407889
2018-08-18_18:06:17.473467,3407889
2018-08-18_18:06:17.498529,3407889
2018-08-18_18:06:17.522892,3407889
2018-08-18_18:06:17.548378,3407889
2018-08-18_18:06:17.572883,3407889
2018-08-18_18:06:17.598932,3407890
2018-08-18_18:06:17.623767,3407889
2018-08-18_18:06:17.648271,3407889
2018-08-18_18:06:17.673757,3407889
2018-08-18_18:06:17.698822,3407889
2018-08-18_18:06:17.723664,3407889
2018-08-18_18:06:17.747935,3407890
2018-08-18_18:06:17.773421,3407890
2018-08-18_18:06:17.798483,3407889
2018-08-18_18:06:17.823451,3407889
2018-08-18_18:06:17.847956,3407889
2018-08-18_18:06:17.873442,3407889
2018-08-18_18:06:17.898509,3407889
2018-08-18_18:06:17.923563,3407889
2018-08-18_18:06:17.948069,3407889
2018-08-18_18:06:17.973555,3407890
2018-08-18_18:06:17.998618,3407890
2018-08-18_18:06:18.022981,3407890
2018-08-18_18:06:18.048469,3407890
2018-08-18_18:06:18.073660,3407890
2018-08-18_18:06:18.098721,3407890
2018-08-18_18:06:18.123591,3407890
2018-08-18_18:06:18.148097,3407890
2018-08-18_18:06:18.173584,3407890
2018-08-18_18:06:18.198646,3407890
2018-08-18_18:06:18.223010,3407890
2018-08-18_18:06:18.248497,3407890
2018-08-18_18:06:18.273521,3407890
2018-08-18_18:06:18.298662,3407889
2018-08-18_18:06:18.323025,3407889
2018-08-18_18:06:18.348513,3407889
2018-08-18_18:06:18.373018,3407889
2018-08-18_18:06:18.398554,3407890
2018-08-18_18:06:18.423416,3407890
2018-08-18_18:06:18.448607,3407890
2018-08-18_18:06:18.472887,3407889
2018-08-18_18:06:18.498427,3407889
2018-08-18_18:06:18.523772,3407888
2018-08-18_18:06:18.548282,3407889
2018-08-18_18:06:18.573768,3407889
2018-08-18_18:06:18.598886,3407890
2018-08-18_18:06:18.623728,3407890
2018-08-18_18:06:18.648233,3407890
2018-08-18_18:06:18.672967,3407890
2018-08-18_18:06:18.698511,3407890
2018-08-18_18:06:18.722873,3407889
2018-08-18_18:06:18.748359,3407889
2018-08-18_18:06:18.772864,3407890
2018-08-18_18:06:18.798417,3407890
2018-08-18_18:06:18.823757,3407890
2018-08-18_18:06:18.848262,3407890
2018-08-18_18:06:18.873748,3407890
2018-08-18_18:06:18.898810,3407890
2018-08-18_18:06:18.923453,3407890
2018-08-18_18:06:18.948601,3407889
2018-08-18_18:06:18.973747,3407889
2018-08-18_18:06:18.998392,3407889
2018-08-18_18:06:19.023538,3407889
2018-08-18_18:06:19.048685,3407889
2018-08-18_18:06:19.073831,3407890
2018-08-18_18:06:19.098477,3407890
2018-08-18_18:06:19.123623,3407890
2018-08-18_18:06:19.148770,3407890
2018-08-18_18:06:19.173414,3407890
2018-08-18_18:06:19.198561,3407890
2018-08-18_18:06:19.223708,3407890
2018-08-18_18:06:19.248854,3407890
2018-08-18_18:06:19.273498,3407890
2018-08-18_18:06:19.298648,3407890
2018-08-18_18:06:19.323290,3407890
2018-08-18_18:06:19.348437,3407890
2018-08-18_18:06:19.373584,3407890
2018-08-18_18:06:19.398731,3407890
2018-08-18_18:06:19.423090,3407890
2018-08-18_18:06:19.448575,3407890
2018-08-18_18:06:19.473081,3407890
2018-08-18_18:06:19.498829,3407890
2018-08-18_18:06:19.523487,3407890
2018-08-18_18:06:19.547993,3407891
2018-08-18_18:06:19.573577,3407890
2018-08-18_18:06:19.598502,3407890
2018-08-18_18:06:19.623390,3407890
2018-08-18_18:06:19.647896,3407890
2018-08-18_18:06:19.673383,3407890
2018-08-18_18:06:19.698623,3407890
2018-08-18_18:06:19.723678,3407890
2018-08-18_18:06:19.748184,3407890
2018-08-18_18:06:19.773667,3407890
2018-08-18_18:06:19.798406,3407890
2018-08-18_18:06:19.823095,3407890
2018-08-18_18:06:19.848580,3407890
2018-08-18_18:06:19.873448,3407890
2018-08-18_18:06:19.898749,3407890
2018-08-18_18:06:19.922933,3407891
2018-08-18_18:06:19.948418,3407891
2018-08-18_18:06:19.972924,3407891
2018-08-18_18:06:19.998643,3407890
2018-08-18_18:06:20.023314,3407889
2018-08-18_18:06:20.047820,3407889
2018-08-18_18:06:20.073306,3407889
2018-08-18_18:06:20.098548,3407889
2018-08-18_18:06:20.123217,3407890
2018-08-18_18:06:20.148703,3407891
2018-08-18_18:06:20.173208,3407891
2018-08-18_18:06:20.198452,3407890
2018-08-18_18:06:20.223619,3407889
2018-08-18_18:06:20.248125,3407889
2018-08-18_18:06:20.273612,3407889
2018-08-18_18:06:20.298403,3407890
2018-08-18_18:06:20.323071,3407891
2018-08-18_18:06:20.348344,3407891
2018-08-18_18:06:20.372855,3407891
2018-08-18_18:06:20.398570,3407890
2018-08-18_18:06:20.423512,3407889
2018-08-18_18:06:20.448624,3407889
2018-08-18_18:06:20.473786,3407889
2018-08-18_18:06:20.498653,3407890
2018-08-18_18:06:20.522788,3407891
2018-08-18_18:06:20.548274,3407891
2018-08-18_18:06:20.573760,3407891
2018-08-18_18:06:20.598499,3407890
2018-08-18_18:06:20.623225,3407890
2018-08-18_18:06:20.648711,3407889
2018-08-18_18:06:20.673217,3407889
2018-08-18_18:06:20.698459,3407889
2018-08-18_18:06:20.723602,3407890
2018-08-18_18:06:20.748239,3407891
2018-08-18_18:06:20.773151,3407891
2018-08-18_18:06:20.798896,3407891
2018-08-18_18:06:20.823077,3407891
2018-08-18_18:06:20.848562,3407890
2018-08-18_18:06:20.873141,3407890
2018-08-18_18:06:20.898383,3407890
2018-08-18_18:06:20.923440,3407891
2018-08-18_18:06:20.948555,3407891
2018-08-18_18:06:20.973628,3407891
2018-08-18_18:06:20.998367,3407891
2018-08-18_18:06:21.023477,3407891
2018-08-18_18:06:21.048610,3407891
2018-08-18_18:06:21.073116,3407890
2018-08-18_18:06:21.098863,3407890
2018-08-18_18:06:21.123132,3407890
2018-08-18_18:06:21.148612,3407890
2018-08-18_18:06:21.173215,3407891
2018-08-18_18:06:21.198456,3407891
2018-08-18_18:06:21.223621,3407891
2018-08-18_18:06:21.247883,3407891
2018-08-18_18:06:21.273368,3407891
2018-08-18_18:06:21.298615,3407891
2018-08-18_18:06:21.323774,3407891
2018-08-18_18:06:21.348278,3407891
2018-08-18_18:06:21.372881,3407891
2018-08-18_18:06:21.398600,3407891
2018-08-18_18:06:21.423132,3407891
2018-08-18_18:06:21.448617,3407891
2018-08-18_18:06:21.473480,3407891
2018-08-18_18:06:21.498586,3407891
2018-08-18_18:06:21.523531,3407890
2018-08-18_18:06:21.548678,3407890
2018-08-18_18:06:21.573181,3407891
2018-08-18_18:06:21.598468,3407891
2018-08-18_18:06:21.623717,3407891
2018-08-18_18:06:21.648226,3407891
2018-08-18_18:06:21.673583,3407891
2018-08-18_18:06:21.698322,3407891
2018-08-18_18:06:21.723386,3407891
2018-08-18_18:06:21.747891,3407891
2018-08-18_18:06:21.773273,3407891
2018-08-18_18:06:21.798518,3407891
2018-08-18_18:06:21.823394,3407891
2018-08-18_18:06:21.847899,3407891
2018-08-18_18:06:21.873268,3407891
2018-08-18_18:06:21.898381,3407891
2018-08-18_18:06:21.923491,3407891
2018-08-18_18:06:21.948609,3407891
2018-08-18_18:06:21.973768,3407891
2018-08-18_18:06:21.998512,3407891
2018-08-18_18:06:22.023378,3407891
2018-08-18_18:06:22.048450,3407891
2018-08-18_18:06:22.072988,3407891
2018-08-18_18:06:22.098540,3407891
2018-08-18_18:06:22.123010,3407891
2018-08-18_18:06:22.148495,3407891
2018-08-18_18:06:22.172940,3407891
2018-08-18_18:06:22.198787,3407891
2018-08-18_18:06:22.223465,3407891
2018-08-18_18:06:22.248475,3407891
2018-08-18_18:06:22.273654,3407891
2018-08-18_18:06:22.298395,3407891
2018-08-18_18:06:22.323383,3407891
2018-08-18_18:06:22.348359,3407891
2018-08-18_18:06:22.372865,3407891
2018-08-18_18:06:22.398683,3407891
2018-08-18_18:06:22.423026,3407891
2018-08-18_18:06:22.448516,3407892
2018-08-18_18:06:22.473018,3407891
2018-08-18_18:06:22.498746,3407891
2018-08-18_18:06:22.522960,3407891
2018-08-18_18:06:22.548445,3407891
2018-08-18_18:06:22.572951,3407891
2018-08-18_18:06:22.598670,3407891
2018-08-18_18:06:22.623644,3407891
2018-08-18_18:06:22.648304,3407891
2018-08-18_18:06:22.673788,3407891
2018-08-18_18:06:22.698533,3407891
2018-08-18_18:06:22.722850,3407891
2018-08-18_18:06:22.748336,3407891
2018-08-18_18:06:22.773522,3407891
2018-08-18_18:06:22.798443,3407891
2018-08-18_18:06:22.822844,3407891
2018-08-18_18:06:22.848330,3407892
2018-08-18_18:06:22.872835,3407892
2018-08-18_18:06:22.898309,3407892
2018-08-18_18:06:22.923758,3407891
2018-08-18_18:06:22.948258,3407891
2018-08-18_18:06:22.973745,3407891
2018-08-18_18:06:22.998665,3407891
2018-08-18_18:06:23.023692,3407891
2018-08-18_18:06:23.048198,3407891
2018-08-18_18:06:23.073684,3407891
2018-08-18_18:06:23.098422,3407891
2018-08-18_18:06:23.123108,3407891
2018-08-18_18:06:23.148593,3407891
2018-08-18_18:06:23.173447,3407890
2018-08-18_18:06:23.198661,3407891
2018-08-18_18:06:23.223515,3407891
2018-08-18_18:06:23.248203,3407891
2018-08-18_18:06:23.273689,3407891
2018-08-18_18:06:23.298401,3407891
2018-08-18_18:06:23.323592,3407891
2018-08-18_18:06:23.348097,3407891
2018-08-18_18:06:23.373583,3407891
2018-08-18_18:06:23.398644,3407891
2018-08-18_18:06:23.422853,3407891
2018-08-18_18:06:23.448339,3407891
2018-08-18_18:06:23.472972,3407891
2018-08-18_18:06:23.498665,3407891
2018-08-18_18:06:23.523370,3407891
2018-08-18_18:06:23.547878,3407891
2018-08-18_18:06:23.573360,3407891
2018-08-18_18:06:23.598577,3407891
2018-08-18_18:06:23.623040,3407891
2018-08-18_18:06:23.648529,3407891
2018-08-18_18:06:23.673474,3407891
2018-08-18_18:06:23.698728,3407890
2018-08-18_18:06:23.723512,3407890
2018-08-18_18:06:23.748022,3407890
2018-08-18_18:06:23.773485,3407890
2018-08-18_18:06:23.798429,3407891
2018-08-18_18:06:23.823143,3407891
2018-08-18_18:06:23.848041,3407891
2018-08-18_18:06:23.873527,3407891
2018-08-18_18:06:23.898527,3407891
2018-08-18_18:06:23.922933,3407891
2018-08-18_18:06:23.948419,3407891
2018-08-18_18:06:23.973905,3407891
2018-08-18_18:06:23.998622,3407891
2018-08-18_18:06:24.023330,3407891
2018-08-18_18:06:24.048816,3407891
2018-08-18_18:06:24.073326,3407891
2018-08-18_18:06:24.098513,3407891
2018-08-18_18:06:24.123759,3407891
2018-08-18_18:06:24.148062,3407891
2018-08-18_18:06:24.173549,3407891
2018-08-18_18:06:24.198739,3407891
2018-08-18_18:06:24.223458,3407891
2018-08-18_18:06:24.247964,3407891
2018-08-18_18:06:24.273449,3407891
2018-08-18_18:06:24.298449,3407891
2018-08-18_18:06:24.323664,3407891
2018-08-18_18:06:24.348170,3407891
2018-08-18_18:06:24.373596,3407891
2018-08-18_18:06:24.398339,3407891
2018-08-18_18:06:24.423556,3407891
2018-08-18_18:06:24.448062,3407891
2018-08-18_18:06:24.473550,3407891
2018-08-18_18:06:24.498742,3407891
2018-08-18_18:06:24.523007,3407891
2018-08-18_18:06:24.548491,3407891
2018-08-18_18:06:24.572997,3407891
2018-08-18_18:06:24.598353,3407891
2018-08-18_18:06:24.623570,3407891
2018-08-18_18:06:24.648075,3407891
2018-08-18_18:06:24.673560,3407891
2018-08-18_18:06:24.698752,3407891
2018-08-18_18:06:24.723469,3407891
2018-08-18_18:06:24.747973,3407891
2018-08-18_18:06:24.773460,3407891
2018-08-18_18:06:24.798647,3407891
2018-08-18_18:06:24.823360,3407891
2018-08-18_18:06:24.847967,3407891
2018-08-18_18:06:24.873451,3407891
2018-08-18_18:06:24.898642,3407891
2018-08-18_18:06:24.923047,3407891
2018-08-18_18:06:24.948534,3407891
2018-08-18_18:06:24.973048,3407891
2018-08-18_18:06:24.998738,3407892
2018-08-18_18:06:25.023446,3407892
2018-08-18_18:06:25.047952,3407892
2018-08-18_18:06:25.072912,3407892
2018-08-18_18:06:25.098605,3407892
2018-08-18_18:06:25.123318,3407892
2018-08-18_18:06:25.148804,3407892
2018-08-18_18:06:25.173313,3407892
2018-08-18_18:06:25.198504,3407892
2018-08-18_18:06:25.223087,3407892
2018-08-18_18:06:25.248573,3407892
2018-08-18_18:06:25.273077,3407892
2018-08-18_18:06:25.298771,3407891
2018-08-18_18:06:25.323485,3407891
2018-08-18_18:06:25.347990,3407891
2018-08-18_18:06:25.373222,3407892
2018-08-18_18:06:25.398414,3407892
2018-08-18_18:06:25.423152,3407892
2018-08-18_18:06:25.448280,3407893
2018-08-18_18:06:25.472783,3407893
2018-08-18_18:06:25.498449,3407892
2018-08-18_18:06:25.523665,3407892
2018-08-18_18:06:25.548170,3407892
2018-08-18_18:06:25.573658,3407892
2018-08-18_18:06:25.598427,3407892
2018-08-18_18:06:25.623647,3407892
2018-08-18_18:06:25.648152,3407892
2018-08-18_18:06:25.673638,3407892
2018-08-18_18:06:25.698324,3407892
2018-08-18_18:06:25.723541,3407892
2018-08-18_18:06:25.748584,3407892
2018-08-18_18:06:25.773089,3407892
2018-08-18_18:06:25.798781,3407893
2018-08-18_18:06:25.823494,3407893
2018-08-18_18:06:25.848000,3407893
2018-08-18_18:06:25.873485,3407893
2018-08-18_18:06:25.898679,3407893
2018-08-18_18:06:25.923390,3407893
2018-08-18_18:06:25.947895,3407893
2018-08-18_18:06:25.973380,3407893
2018-08-18_18:06:25.998569,3407893
2018-08-18_18:06:26.023284,3407893
2018-08-18_18:06:26.048768,3407892
2018-08-18_18:06:26.073272,3407892
2018-08-18_18:06:26.098464,3407892
2018-08-18_18:06:26.123744,3407893
2018-08-18_18:06:26.147834,3407893
2018-08-18_18:06:26.173320,3407893
2018-08-18_18:06:26.198511,3407893
2018-08-18_18:06:26.223223,3407893
2018-08-18_18:06:26.248709,3407893
2018-08-18_18:06:26.273217,3407893
2018-08-18_18:06:26.298406,3407893
2018-08-18_18:06:26.322951,3407893
2018-08-18_18:06:26.348430,3407893
2018-08-18_18:06:26.372935,3407893
2018-08-18_18:06:26.398628,3407892
2018-08-18_18:06:26.423341,3407892
2018-08-18_18:06:26.448614,3407893
2018-08-18_18:06:26.473117,3407893
2018-08-18_18:06:26.498818,3407893
2018-08-18_18:06:26.523538,3407893
2018-08-18_18:06:26.548041,3407893
2018-08-18_18:06:26.573528,3407893
2018-08-18_18:06:26.598718,3407893
2018-08-18_18:06:26.623431,3407893
2018-08-18_18:06:26.647938,3407893
2018-08-18_18:06:26.673437,3407893
2018-08-18_18:06:26.698615,3407893
2018-08-18_18:06:26.723327,3407893
2018-08-18_18:06:26.748106,3407893
2018-08-18_18:06:26.773593,3407893
2018-08-18_18:06:26.798281,3407893
2018-08-18_18:06:26.823602,3407893
2018-08-18_18:06:26.848107,3407893
2018-08-18_18:06:26.873593,3407893
2018-08-18_18:06:26.898743,3407893
2018-08-18_18:06:26.923474,3407893
2018-08-18_18:06:26.947977,3407893
2018-08-18_18:06:26.973839,3407893
2018-08-18_18:06:26.998555,3407893
2018-08-18_18:06:27.023771,3407893
2018-08-18_18:06:27.047953,3407893
2018-08-18_18:06:27.073439,3407893
2018-08-18_18:06:27.098629,3407893
2018-08-18_18:06:27.123862,3407892
2018-08-18_18:06:27.148352,3407892
2018-08-18_18:06:27.173837,3407892
2018-08-18_18:06:27.199028,3407892
2018-08-18_18:06:27.223743,3407893
2018-08-18_18:06:27.248250,3407893
2018-08-18_18:06:27.272898,3407893
2018-08-18_18:06:27.298564,3407893
2018-08-18_18:06:27.323368,3407893
2018-08-18_18:06:27.348081,3407893
2018-08-18_18:06:27.373554,3407893
2018-08-18_18:06:27.398740,3407893
2018-08-18_18:06:27.423964,3407893
2018-08-18_18:06:27.447799,3407893
2018-08-18_18:06:27.473285,3407893
2018-08-18_18:06:27.498509,3407893
2018-08-18_18:06:27.522799,3407892
2018-08-18_18:06:27.548288,3407892
2018-08-18_18:06:27.573775,3407893
2018-08-18_18:06:27.598589,3407893
2018-08-18_18:06:27.623329,3407893
2018-08-18_18:06:27.648815,3407893
2018-08-18_18:06:27.673320,3407893
2018-08-18_18:06:27.698486,3407893
2018-08-18_18:06:27.723761,3407893
2018-08-18_18:06:27.748069,3407893
2018-08-18_18:06:27.773555,3407893
2018-08-18_18:06:27.798723,3407893
2018-08-18_18:06:27.823385,3407893
2018-08-18_18:06:27.848882,3407893
2018-08-18_18:06:27.873370,3407893
2018-08-18_18:06:27.898537,3407893
2018-08-18_18:06:27.923778,3407893
2018-08-18_18:06:27.947850,3407893
2018-08-18_18:06:27.973336,3407893
2018-08-18_18:06:27.998501,3407893
2018-08-18_18:06:28.023746,3407893
2018-08-18_18:06:28.048251,3407893
2018-08-18_18:06:28.073737,3407893
2018-08-18_18:06:28.098401,3407893
2018-08-18_18:06:28.123570,3407893
2018-08-18_18:06:28.148706,3407893
2018-08-18_18:06:28.173212,3407893
2018-08-18_18:06:28.198417,3407893
2018-08-18_18:06:28.223659,3407893
2018-08-18_18:06:28.248163,3407893
2018-08-18_18:06:28.273652,3407893
2018-08-18_18:06:28.298310,3407893
2018-08-18_18:06:28.323215,3407893
